'EPIC In.PID.wOP Log File

'Date,In.PID.wOP
08/06/2023 21:29:18.877,7.400
08/06/2023 21:29:20.876,7.600
08/06/2023 21:29:22.877,7.500
08/06/2023 21:29:24.877,7.500
08/06/2023 21:29:26.877,7.500
08/06/2023 21:29:28.876,7.600
08/06/2023 21:29:30.877,7.500
08/06/2023 21:29:32.876,7.500
08/06/2023 21:29:33.878,7.400
08/06/2023 21:29:34.899,7.400
08/06/2023 21:29:35.919,7.500
08/06/2023 21:29:36.939,7.500
08/06/2023 21:29:37.960,7.500
08/06/2023 21:29:38.979,7.400
08/06/2023 21:29:39.999,7.400
08/06/2023 21:29:41.018,7.500
08/06/2023 21:29:42.039,7.400
08/06/2023 21:29:43.057,7.400
08/06/2023 21:29:44.078,7.400
08/06/2023 21:29:45.087,7.300
08/06/2023 21:29:46.089,7.500
08/06/2023 21:29:47.110,7.500
08/06/2023 21:29:48.129,7.500
08/06/2023 21:29:49.138,7.500
08/06/2023 21:29:50.148,7.600
08/06/2023 21:29:51.158,7.500
08/06/2023 21:29:52.179,7.500
08/06/2023 21:29:53.199,7.400
08/06/2023 21:29:54.209,7.400
08/06/2023 21:29:55.230,7.400
08/06/2023 21:29:56.249,7.400
08/06/2023 21:29:57.259,7.400
08/06/2023 21:29:58.280,7.500
08/06/2023 21:29:59.290,7.500
08/06/2023 21:30:00.308,7.500
08/06/2023 21:30:01.328,7.400
08/06/2023 21:30:02.338,7.500
08/06/2023 21:30:03.359,7.500
08/06/2023 21:30:04.383,7.500
08/06/2023 21:30:05.403,7.400
08/06/2023 21:30:06.427,7.400
08/06/2023 21:30:07.447,7.500
08/06/2023 21:30:08.459,7.500
08/06/2023 21:30:09.478,7.400
08/06/2023 21:30:10.498,7.400
08/06/2023 21:30:11.521,7.400
08/06/2023 21:30:12.538,7.400
08/06/2023 21:30:13.559,7.400
08/06/2023 21:30:14.578,7.300
08/06/2023 21:30:15.599,7.500
08/06/2023 21:30:16.618,7.500
08/06/2023 21:30:17.639,7.400
08/06/2023 21:30:18.658,7.500
08/06/2023 21:30:19.687,7.400
08/06/2023 21:30:20.699,7.400
08/06/2023 21:30:21.718,7.400
08/06/2023 21:30:22.738,7.500
08/06/2023 21:30:23.761,7.500
08/06/2023 21:30:24.781,7.500
08/06/2023 21:30:25.799,7.400
08/06/2023 21:30:26.818,7.500
08/06/2023 21:30:27.838,7.500
08/06/2023 21:30:28.858,7.500
08/06/2023 21:30:29.876,7.600
08/06/2023 21:30:31.878,7.400
08/06/2023 21:30:32.898,7.400
08/06/2023 21:30:33.919,7.500
08/06/2023 21:30:34.940,7.500
08/06/2023 21:30:35.958,7.400
08/06/2023 21:30:36.980,7.500
08/06/2023 21:30:38.000,7.400
08/06/2023 21:30:39.018,7.500
08/06/2023 21:30:40.038,7.500
08/06/2023 21:30:41.059,7.500
08/06/2023 21:30:42.079,7.400
08/06/2023 21:30:43.099,7.500
08/06/2023 21:30:44.119,7.400
08/06/2023 21:30:45.140,7.500
08/06/2023 21:30:46.159,7.400
08/06/2023 21:30:47.179,7.400
08/06/2023 21:30:48.209,7.500
08/06/2023 21:30:49.218,7.400
08/06/2023 21:30:50.238,7.400
08/06/2023 21:30:51.259,7.500
08/06/2023 21:30:52.279,7.500
08/06/2023 21:30:53.298,7.400
08/06/2023 21:30:54.320,7.500
08/06/2023 21:30:55.339,7.500
08/06/2023 21:30:56.359,7.500
08/06/2023 21:30:57.378,7.500
08/06/2023 21:30:58.398,7.500
08/06/2023 21:30:59.419,7.500
08/06/2023 21:31:00.438,7.400
08/06/2023 21:31:01.458,7.400
08/06/2023 21:31:02.477,7.400
08/06/2023 21:31:03.498,7.400
08/06/2023 21:31:04.518,7.500
08/06/2023 21:31:05.538,7.500
08/06/2023 21:31:06.560,7.500
08/06/2023 21:31:07.578,7.500
08/06/2023 21:31:08.598,7.500
08/06/2023 21:31:09.620,7.500
08/06/2023 21:31:10.637,7.500
08/06/2023 21:31:11.641,7.500
08/06/2023 21:31:12.661,7.400
08/06/2023 21:31:13.679,7.500
08/06/2023 21:31:14.697,7.500
08/06/2023 21:31:15.721,7.400
08/06/2023 21:31:16.738,7.500
08/06/2023 21:31:17.758,7.500
08/06/2023 21:31:18.779,7.500
08/06/2023 21:31:19.798,7.400
08/06/2023 21:31:20.818,7.500
08/06/2023 21:31:21.839,7.500
08/06/2023 21:31:22.858,7.600
08/06/2023 21:31:23.880,7.500
08/06/2023 21:31:24.899,7.400
08/06/2023 21:31:25.918,7.600
08/06/2023 21:31:26.938,7.400
08/06/2023 21:31:27.958,7.400
08/06/2023 21:31:28.979,7.400
08/06/2023 21:31:30.007,7.500
08/06/2023 21:31:31.021,7.400
08/06/2023 21:31:32.037,7.500
08/06/2023 21:31:33.058,7.600
08/06/2023 21:31:34.077,7.500
08/06/2023 21:31:35.098,7.500
08/06/2023 21:31:36.118,7.400
08/06/2023 21:31:37.138,7.500
08/06/2023 21:31:38.161,7.500
08/06/2023 21:31:39.179,7.500
08/06/2023 21:31:40.199,7.400
08/06/2023 21:31:41.218,7.400
08/06/2023 21:31:42.239,7.500
08/06/2023 21:31:43.259,7.600
08/06/2023 21:31:44.278,7.500
08/06/2023 21:31:45.298,7.500
08/06/2023 21:31:46.319,7.500
08/06/2023 21:31:47.339,7.400
08/06/2023 21:31:48.359,7.400
08/06/2023 21:31:49.378,7.500
08/06/2023 21:31:50.399,7.500
08/06/2023 21:31:51.418,7.400
08/06/2023 21:31:52.440,7.400
08/06/2023 21:31:53.458,7.400
08/06/2023 21:31:54.478,7.500
08/06/2023 21:31:55.498,7.500
08/06/2023 21:31:56.518,7.500
08/06/2023 21:31:57.539,7.400
08/06/2023 21:31:58.560,7.400
08/06/2023 21:31:59.581,7.500
08/06/2023 21:32:00.599,7.600
08/06/2023 21:32:01.618,7.600
08/06/2023 21:32:02.638,7.500
08/06/2023 21:32:03.658,7.400
08/06/2023 21:32:04.678,7.600
08/06/2023 21:32:05.699,7.400
08/06/2023 21:32:06.720,7.500
08/06/2023 21:32:07.738,7.400
08/06/2023 21:32:08.759,7.500
08/06/2023 21:32:09.778,7.500
08/06/2023 21:32:10.798,7.500
08/06/2023 21:32:11.821,7.400
08/06/2023 21:32:12.838,7.400
08/06/2023 21:32:13.858,7.500
08/06/2023 21:32:14.884,7.400
08/06/2023 21:32:15.902,7.500
08/06/2023 21:32:16.923,7.500
08/06/2023 21:32:17.939,7.400
08/06/2023 21:32:18.958,7.400
08/06/2023 21:32:19.981,7.600
08/06/2023 21:32:20.999,7.400
08/06/2023 21:32:22.018,7.400
08/06/2023 21:32:23.038,7.500
08/06/2023 21:32:24.058,7.600
08/06/2023 21:32:25.078,7.400
08/06/2023 21:32:26.098,7.500
08/06/2023 21:32:27.126,7.400
08/06/2023 21:32:28.138,7.500
08/06/2023 21:32:29.161,7.500
08/06/2023 21:32:30.178,7.500
08/06/2023 21:32:31.198,7.400
08/06/2023 21:32:32.219,7.600
08/06/2023 21:32:33.239,7.400
08/06/2023 21:32:34.258,7.400
08/06/2023 21:32:35.278,7.500
08/06/2023 21:32:36.298,7.500
08/06/2023 21:32:37.319,7.500
08/06/2023 21:32:38.339,7.500
08/06/2023 21:32:39.359,7.500
08/06/2023 21:32:40.378,7.500
08/06/2023 21:32:41.408,7.400
08/06/2023 21:32:42.417,7.500
08/06/2023 21:32:43.438,7.500
08/06/2023 21:32:44.463,7.600
08/06/2023 21:32:45.479,7.500
08/06/2023 21:32:46.498,7.600
08/06/2023 21:32:47.518,7.500
08/06/2023 21:32:48.538,7.500
08/06/2023 21:32:49.559,7.400
08/06/2023 21:32:50.579,7.400
08/06/2023 21:32:51.601,7.500
08/06/2023 21:32:52.618,7.400
08/06/2023 21:32:53.638,7.400
08/06/2023 21:32:54.659,7.500
08/06/2023 21:32:55.679,7.500
08/06/2023 21:32:56.699,7.500
08/06/2023 21:32:57.719,7.600
08/06/2023 21:32:58.739,7.400
08/06/2023 21:32:59.759,7.400
08/06/2023 21:33:00.778,7.600
08/06/2023 21:33:01.798,7.400
08/06/2023 21:33:02.819,7.500
08/06/2023 21:33:03.838,7.400
08/06/2023 21:33:04.861,7.500
08/06/2023 21:33:05.879,7.600
08/06/2023 21:33:06.899,7.500
08/06/2023 21:33:07.917,7.500
08/06/2023 21:33:08.939,7.600
08/06/2023 21:33:09.958,7.500
08/06/2023 21:33:10.977,7.500
08/06/2023 21:33:11.986,7.400
08/06/2023 21:33:12.998,7.400
08/06/2023 21:33:14.019,7.300
08/06/2023 21:33:15.038,7.500
08/06/2023 21:33:16.058,7.400
08/06/2023 21:33:17.079,7.500
08/06/2023 21:33:18.099,7.400
08/06/2023 21:33:19.121,7.400
08/06/2023 21:33:20.140,7.400
08/06/2023 21:33:21.159,7.500
08/06/2023 21:33:22.178,7.400
08/06/2023 21:33:23.198,7.500
08/06/2023 21:33:24.217,7.500
08/06/2023 21:33:25.239,7.400
08/06/2023 21:33:26.257,7.400
08/06/2023 21:33:27.278,7.400
08/06/2023 21:33:28.299,7.500
08/06/2023 21:33:29.319,7.500
08/06/2023 21:33:30.338,7.400
08/06/2023 21:33:31.358,7.400
08/06/2023 21:33:32.380,7.400
08/06/2023 21:33:33.398,7.400
08/06/2023 21:33:34.420,7.400
08/06/2023 21:33:35.440,7.500
08/06/2023 21:33:36.458,7.500
08/06/2023 21:33:37.478,7.400
08/06/2023 21:33:38.498,7.600
08/06/2023 21:33:39.518,7.500
08/06/2023 21:33:40.539,7.400
08/06/2023 21:33:41.562,7.300
08/06/2023 21:33:42.578,7.500
08/06/2023 21:33:43.597,7.600
08/06/2023 21:33:44.618,7.500
08/06/2023 21:33:45.639,7.500
08/06/2023 21:33:46.658,7.500
08/06/2023 21:33:47.678,7.400
08/06/2023 21:33:48.698,7.500
08/06/2023 21:33:49.717,7.500
08/06/2023 21:33:50.737,7.500
08/06/2023 21:33:51.742,7.600
08/06/2023 21:33:52.759,7.500
08/06/2023 21:33:53.780,7.400
08/06/2023 21:33:54.801,7.500
08/06/2023 21:33:55.820,7.500
08/06/2023 21:33:56.838,7.500
08/06/2023 21:33:57.857,7.400
08/06/2023 21:33:58.877,7.500
08/06/2023 21:33:59.898,7.400
08/06/2023 21:34:00.918,7.500
08/06/2023 21:34:01.938,7.400
08/06/2023 21:34:02.958,7.500
08/06/2023 21:34:03.986,7.400
08/06/2023 21:34:05.001,7.400
08/06/2023 21:34:06.018,7.500
08/06/2023 21:34:07.037,7.500
08/06/2023 21:34:08.058,7.500
08/06/2023 21:34:09.078,7.400
08/06/2023 21:34:10.102,7.600
08/06/2023 21:34:11.122,7.600
08/06/2023 21:34:12.138,7.500
08/06/2023 21:34:13.157,7.600
08/06/2023 21:34:14.178,7.500
08/06/2023 21:34:15.198,7.400
08/06/2023 21:34:16.218,7.500
08/06/2023 21:34:17.247,7.500
08/06/2023 21:34:18.258,7.500
08/06/2023 21:34:19.281,7.500
08/06/2023 21:34:20.301,7.300
08/06/2023 21:34:21.321,7.500
08/06/2023 21:34:22.337,7.400
08/06/2023 21:34:23.360,7.600
08/06/2023 21:34:24.380,7.400
08/06/2023 21:34:25.398,7.400
08/06/2023 21:34:26.417,7.400
08/06/2023 21:34:27.438,7.500
08/06/2023 21:34:28.457,7.500
08/06/2023 21:34:29.478,7.300
08/06/2023 21:34:30.498,7.400
08/06/2023 21:34:31.530,7.400
08/06/2023 21:34:32.538,7.500
08/06/2023 21:34:33.558,7.500
08/06/2023 21:34:34.578,7.500
08/06/2023 21:34:35.598,7.300
08/06/2023 21:34:36.618,7.500
08/06/2023 21:34:37.637,7.500
08/06/2023 21:34:38.658,7.400
08/06/2023 21:34:39.677,7.400
08/06/2023 21:34:40.698,7.500
08/06/2023 21:34:41.720,7.500
08/06/2023 21:34:42.738,7.600
08/06/2023 21:34:43.758,7.500
08/06/2023 21:34:44.778,7.500
08/06/2023 21:34:45.798,7.400
08/06/2023 21:34:46.818,7.500
08/06/2023 21:34:47.838,7.400
08/06/2023 21:34:48.859,7.500
08/06/2023 21:34:49.880,7.400
08/06/2023 21:34:50.897,7.400
08/06/2023 21:34:51.917,7.400
08/06/2023 21:34:52.937,7.500
08/06/2023 21:34:53.958,7.400
08/06/2023 21:34:54.977,7.400
08/06/2023 21:34:55.997,7.500
08/06/2023 21:34:57.020,7.500
08/06/2023 21:34:58.040,7.500
08/06/2023 21:34:59.058,7.400
08/06/2023 21:35:00.078,7.500
08/06/2023 21:35:01.098,7.500
08/06/2023 21:35:02.118,7.500
08/06/2023 21:35:03.139,7.600
08/06/2023 21:35:04.159,7.500
08/06/2023 21:35:05.178,7.500
08/06/2023 21:35:06.199,7.400
08/06/2023 21:35:07.218,7.500
08/06/2023 21:35:08.238,7.500
08/06/2023 21:35:09.261,7.500
08/06/2023 21:35:10.279,7.500
08/06/2023 21:35:11.299,7.500
08/06/2023 21:35:12.318,7.400
08/06/2023 21:35:13.337,7.400
08/06/2023 21:35:14.358,7.400
08/06/2023 21:35:15.379,7.500
08/06/2023 21:35:16.398,7.500
08/06/2023 21:35:17.417,7.400
08/06/2023 21:35:18.437,7.400
08/06/2023 21:35:19.461,7.500
08/06/2023 21:35:20.481,7.500
08/06/2023 21:35:21.498,7.400
08/06/2023 21:35:22.517,7.400
08/06/2023 21:35:23.537,7.500
08/06/2023 21:35:24.566,7.500
08/06/2023 21:35:25.578,7.500
08/06/2023 21:35:26.598,7.500
08/06/2023 21:35:27.618,7.400
08/06/2023 21:35:28.638,7.400
08/06/2023 21:35:29.657,7.500
08/06/2023 21:35:30.678,7.400
08/06/2023 21:35:31.698,7.400
08/06/2023 21:35:32.718,7.300
08/06/2023 21:35:33.738,7.300
08/06/2023 21:35:34.757,7.500
08/06/2023 21:35:35.777,7.400
08/06/2023 21:35:36.797,7.400
08/06/2023 21:35:37.820,7.400
08/06/2023 21:35:38.837,7.600
08/06/2023 21:35:39.859,7.500
08/06/2023 21:35:40.876,7.600
08/06/2023 21:35:42.876,7.500
08/06/2023 21:35:44.876,7.400
08/06/2023 21:35:46.876,7.500
08/06/2023 21:35:47.878,7.500
08/06/2023 21:35:48.897,7.500
08/06/2023 21:35:49.917,7.400
08/06/2023 21:35:50.938,7.400
08/06/2023 21:35:51.958,7.500
08/06/2023 21:35:52.979,7.500
08/06/2023 21:35:53.997,7.500
08/06/2023 21:35:55.017,7.500
08/06/2023 21:35:56.037,7.400
08/06/2023 21:35:57.057,7.500
08/06/2023 21:35:58.077,7.400
08/06/2023 21:35:59.098,7.600
08/06/2023 21:36:00.117,7.500
08/06/2023 21:36:01.137,7.400
08/06/2023 21:36:02.158,7.400
08/06/2023 21:36:03.181,7.400
08/06/2023 21:36:04.201,7.500
08/06/2023 21:36:05.219,7.500
08/06/2023 21:36:06.238,7.500
08/06/2023 21:36:07.259,7.400
08/06/2023 21:36:08.279,7.500
08/06/2023 21:36:09.298,7.500
08/06/2023 21:36:10.318,7.500
08/06/2023 21:36:11.338,7.500
08/06/2023 21:36:12.358,7.500
08/06/2023 21:36:13.380,7.400
08/06/2023 21:36:14.397,7.400
08/06/2023 21:36:15.417,7.500
08/06/2023 21:36:16.438,7.600
08/06/2023 21:36:17.457,7.500
08/06/2023 21:36:18.477,7.500
08/06/2023 21:36:19.497,7.500
08/06/2023 21:36:20.517,7.500
08/06/2023 21:36:21.538,7.600
08/06/2023 21:36:22.558,7.600
08/06/2023 21:36:23.578,7.400
08/06/2023 21:36:24.598,7.500
08/06/2023 21:36:25.618,7.500
08/06/2023 21:36:26.641,7.400
08/06/2023 21:36:27.658,7.500
08/06/2023 21:36:28.677,7.400
08/06/2023 21:36:29.698,7.500
08/06/2023 21:36:30.718,7.500
08/06/2023 21:36:31.738,7.600
08/06/2023 21:36:32.759,7.400
08/06/2023 21:36:33.778,7.500
08/06/2023 21:36:34.798,7.400
08/06/2023 21:36:35.817,7.400
08/06/2023 21:36:36.838,7.500
08/06/2023 21:36:37.858,7.400
08/06/2023 21:36:38.881,7.400
08/06/2023 21:36:39.909,7.400
08/06/2023 21:36:40.917,7.500
08/06/2023 21:36:41.937,7.400
08/06/2023 21:36:42.958,7.500
08/06/2023 21:36:43.978,7.400
08/06/2023 21:36:44.998,7.500
08/06/2023 21:36:46.018,7.400
08/06/2023 21:36:47.037,7.500
08/06/2023 21:36:48.058,7.300
08/06/2023 21:36:49.079,7.500
08/06/2023 21:36:50.100,7.600
08/06/2023 21:36:51.118,7.400
08/06/2023 21:36:52.138,7.400
08/06/2023 21:36:53.158,7.500
08/06/2023 21:36:54.179,7.400
08/06/2023 21:36:55.197,7.600
08/06/2023 21:36:56.217,7.400
08/06/2023 21:36:57.237,7.500
08/06/2023 21:36:58.258,7.400
08/06/2023 21:36:59.279,7.400
08/06/2023 21:37:00.298,7.500
08/06/2023 21:37:01.319,7.400
08/06/2023 21:37:02.337,7.600
08/06/2023 21:37:03.361,7.500
08/06/2023 21:37:04.377,7.400
08/06/2023 21:37:05.410,7.600
08/06/2023 21:37:06.428,7.400
08/06/2023 21:37:07.438,7.500
08/06/2023 21:37:08.459,7.400
08/06/2023 21:37:09.478,7.400
08/06/2023 21:37:10.498,7.500
08/06/2023 21:37:11.517,7.500
08/06/2023 21:37:12.539,7.600
08/06/2023 21:37:13.558,7.500
08/06/2023 21:37:14.578,7.600
08/06/2023 21:37:15.600,7.400
08/06/2023 21:37:16.618,7.500
08/06/2023 21:37:17.638,7.500
08/06/2023 21:37:18.657,7.400
08/06/2023 21:37:19.678,7.400
08/06/2023 21:37:20.698,7.400
08/06/2023 21:37:21.719,7.500
08/06/2023 21:37:22.738,7.400
08/06/2023 21:37:23.759,7.400
08/06/2023 21:37:24.778,7.500
08/06/2023 21:37:25.797,7.500
08/06/2023 21:37:26.817,7.400
08/06/2023 21:37:27.838,7.500
08/06/2023 21:37:28.858,7.400
08/06/2023 21:37:29.876,7.500
08/06/2023 21:37:31.876,7.500
08/06/2023 21:37:33.876,7.400
08/06/2023 21:37:35.877,7.400
08/06/2023 21:37:37.875,7.500
08/06/2023 21:37:38.877,7.500
08/06/2023 21:37:40.878,7.400
08/06/2023 21:37:41.897,7.400
08/06/2023 21:37:42.919,7.400
08/06/2023 21:37:43.937,7.500
08/06/2023 21:37:44.938,7.400
08/06/2023 21:37:45.958,7.300
08/06/2023 21:37:46.977,7.400
08/06/2023 21:37:47.998,7.500
08/06/2023 21:37:49.019,7.500
08/06/2023 21:37:50.050,7.400
08/06/2023 21:37:51.058,7.500
08/06/2023 21:37:52.077,7.500
08/06/2023 21:37:53.099,7.500
08/06/2023 21:37:54.117,7.400
08/06/2023 21:37:55.137,7.400
08/06/2023 21:37:56.157,7.400
08/06/2023 21:37:57.177,7.500
08/06/2023 21:37:58.197,7.400
08/06/2023 21:37:59.218,7.400
08/06/2023 21:38:00.237,7.400
08/06/2023 21:38:01.258,7.400
08/06/2023 21:38:02.280,7.500
08/06/2023 21:38:03.297,7.500
08/06/2023 21:38:04.317,7.500
08/06/2023 21:38:05.337,7.500
08/06/2023 21:38:06.357,7.400
08/06/2023 21:38:07.379,7.400
08/06/2023 21:38:08.399,7.500
08/06/2023 21:38:09.421,7.400
08/06/2023 21:38:10.438,7.500
08/06/2023 21:38:11.457,7.500
08/06/2023 21:38:12.478,7.500
08/06/2023 21:38:13.499,7.500
08/06/2023 21:38:14.518,7.500
08/06/2023 21:38:15.538,7.500
08/06/2023 21:38:16.569,7.500
08/06/2023 21:38:17.580,7.600
08/06/2023 21:38:18.599,7.500
08/06/2023 21:38:19.618,7.600
08/06/2023 21:38:20.638,7.600
08/06/2023 21:38:21.658,7.500
08/06/2023 21:38:22.678,7.400
08/06/2023 21:38:23.697,7.500
08/06/2023 21:38:24.718,7.400
08/06/2023 21:38:25.737,7.500
08/06/2023 21:38:26.760,7.500
08/06/2023 21:38:27.777,7.500
08/06/2023 21:38:28.798,7.600
08/06/2023 21:38:29.817,7.400
08/06/2023 21:38:30.845,7.400
08/06/2023 21:38:31.857,7.500
08/06/2023 21:38:32.876,7.500
08/06/2023 21:38:34.875,7.500
08/06/2023 21:38:36.875,7.600
08/06/2023 21:38:37.876,7.400
08/06/2023 21:38:39.876,7.400
08/06/2023 21:38:41.880,7.400
08/06/2023 21:38:42.900,7.400
08/06/2023 21:38:43.918,7.400
08/06/2023 21:38:44.939,7.500
08/06/2023 21:38:45.958,7.500
08/06/2023 21:38:46.979,7.400
08/06/2023 21:38:47.998,7.500
08/06/2023 21:38:49.018,7.500
08/06/2023 21:38:50.037,7.500
08/06/2023 21:38:51.057,7.500
08/06/2023 21:38:52.058,7.600
08/06/2023 21:38:53.078,7.400
08/06/2023 21:38:54.097,7.500
08/06/2023 21:38:55.129,7.600
08/06/2023 21:38:56.137,7.400
08/06/2023 21:38:57.158,7.400
08/06/2023 21:38:58.177,7.500
08/06/2023 21:38:59.199,7.400
08/06/2023 21:39:00.217,7.500
08/06/2023 21:39:01.238,7.500
08/06/2023 21:39:02.258,7.500
08/06/2023 21:39:03.277,7.600
08/06/2023 21:39:04.297,7.400
08/06/2023 21:39:05.317,7.400
08/06/2023 21:39:06.341,7.500
08/06/2023 21:39:07.357,7.500
08/06/2023 21:39:08.378,7.500
08/06/2023 21:39:09.398,7.400
08/06/2023 21:39:10.417,7.500
08/06/2023 21:39:11.437,7.500
08/06/2023 21:39:12.457,7.500
08/06/2023 21:39:13.477,7.500
08/06/2023 21:39:14.497,7.400
08/06/2023 21:39:15.517,7.500
08/06/2023 21:39:16.537,7.500
08/06/2023 21:39:17.559,7.500
08/06/2023 21:39:18.578,7.500
08/06/2023 21:39:19.597,7.500
08/06/2023 21:39:20.617,7.500
08/06/2023 21:39:21.638,7.400
08/06/2023 21:39:22.658,7.500
08/06/2023 21:39:23.677,7.500
08/06/2023 21:39:24.698,7.500
08/06/2023 21:39:25.718,7.500
08/06/2023 21:39:26.737,7.400
08/06/2023 21:39:27.761,7.400
08/06/2023 21:39:28.778,7.400
08/06/2023 21:39:29.797,7.500
08/06/2023 21:39:30.817,7.500
08/06/2023 21:39:31.837,7.500
08/06/2023 21:39:32.857,7.500
08/06/2023 21:39:33.876,7.500
08/06/2023 21:39:35.876,7.500
08/06/2023 21:39:37.876,7.400
08/06/2023 21:39:39.876,7.500
08/06/2023 21:39:40.899,7.400
08/06/2023 21:39:41.917,7.500
08/06/2023 21:39:42.937,7.400
08/06/2023 21:39:43.957,7.600
08/06/2023 21:39:44.977,7.400
08/06/2023 21:39:45.997,7.600
08/06/2023 21:39:47.018,7.500
08/06/2023 21:39:48.037,7.400
08/06/2023 21:39:49.057,7.400
08/06/2023 21:39:50.081,7.500
08/06/2023 21:39:51.101,7.500
08/06/2023 21:39:52.117,7.500
08/06/2023 21:39:53.138,7.600
08/06/2023 21:39:54.157,7.600
08/06/2023 21:39:55.178,7.500
08/06/2023 21:39:56.197,7.500
08/06/2023 21:39:57.218,7.600
08/06/2023 21:39:58.238,7.500
08/06/2023 21:39:59.258,7.500
08/06/2023 21:40:00.277,7.500
08/06/2023 21:40:01.301,7.500
08/06/2023 21:40:02.318,7.600
08/06/2023 21:40:03.340,7.500
08/06/2023 21:40:04.357,7.500
08/06/2023 21:40:05.379,7.500
08/06/2023 21:40:06.398,7.400
08/06/2023 21:40:07.418,7.400
08/06/2023 21:40:08.438,7.500
08/06/2023 21:40:09.457,7.500
08/06/2023 21:40:10.478,7.600
08/06/2023 21:40:11.497,7.500
08/06/2023 21:40:12.519,7.400
08/06/2023 21:40:13.541,7.600
08/06/2023 21:40:14.562,7.400
08/06/2023 21:40:15.578,7.400
08/06/2023 21:40:16.598,7.500
08/06/2023 21:40:17.618,7.400
08/06/2023 21:40:18.637,7.500
08/06/2023 21:40:19.658,7.500
08/06/2023 21:40:20.678,7.400
08/06/2023 21:40:21.705,7.400
08/06/2023 21:40:22.718,7.500
08/06/2023 21:40:23.737,7.400
08/06/2023 21:40:24.759,7.500
08/06/2023 21:40:25.778,7.400
08/06/2023 21:40:26.798,7.400
08/06/2023 21:40:27.818,7.400
08/06/2023 21:40:28.841,7.500
08/06/2023 21:40:29.858,7.500
08/06/2023 21:40:30.876,7.500
08/06/2023 21:40:32.875,7.500
08/06/2023 21:40:34.875,7.400
08/06/2023 21:40:36.875,7.500
08/06/2023 21:40:38.875,7.400
08/06/2023 21:40:39.876,7.400
08/06/2023 21:40:41.875,7.400
08/06/2023 21:40:43.875,7.500
08/06/2023 21:40:44.901,7.500
08/06/2023 21:40:45.918,7.500
08/06/2023 21:40:46.938,7.500
08/06/2023 21:40:47.957,7.500
08/06/2023 21:40:48.977,7.500
08/06/2023 21:40:49.997,7.500
08/06/2023 21:40:50.998,7.500
08/06/2023 21:40:52.018,7.500
08/06/2023 21:40:53.037,7.400
08/06/2023 21:40:54.057,7.400
08/06/2023 21:40:55.081,7.400
08/06/2023 21:40:56.098,7.600
08/06/2023 21:40:57.121,7.500
08/06/2023 21:40:58.140,7.400
08/06/2023 21:40:59.161,7.400
08/06/2023 21:41:00.181,7.400
08/06/2023 21:41:01.197,7.500
08/06/2023 21:41:02.218,7.700
08/06/2023 21:41:03.238,7.400
08/06/2023 21:41:04.266,7.500
08/06/2023 21:41:05.277,7.500
08/06/2023 21:41:06.297,7.400
08/06/2023 21:41:07.317,7.500
08/06/2023 21:41:08.338,7.500
08/06/2023 21:41:09.357,7.500
08/06/2023 21:41:10.378,7.400
08/06/2023 21:41:11.399,7.400
08/06/2023 21:41:12.419,7.400
08/06/2023 21:41:13.437,7.500
08/06/2023 21:41:14.458,7.500
08/06/2023 21:41:15.477,7.400
08/06/2023 21:41:16.496,7.400
08/06/2023 21:41:18.497,7.600
08/06/2023 21:41:19.517,7.500
08/06/2023 21:41:20.538,7.500
08/06/2023 21:41:21.557,7.400
08/06/2023 21:41:22.577,7.400
08/06/2023 21:41:23.599,7.500
08/06/2023 21:41:24.618,7.500
08/06/2023 21:41:25.638,7.600
08/06/2023 21:41:26.657,7.500
08/06/2023 21:41:27.678,7.500
08/06/2023 21:41:28.697,7.500
08/06/2023 21:41:29.718,7.500
08/06/2023 21:41:30.737,7.500
08/06/2023 21:41:31.757,7.500
08/06/2023 21:41:32.777,7.600
08/06/2023 21:41:33.798,7.400
08/06/2023 21:41:34.830,7.400
08/06/2023 21:41:35.837,7.700
08/06/2023 21:41:36.858,7.500
08/06/2023 21:41:37.876,7.600
08/06/2023 21:41:39.875,7.500
08/06/2023 21:41:41.875,7.400
08/06/2023 21:41:43.876,7.600
08/06/2023 21:41:44.879,7.500
08/06/2023 21:41:45.897,7.500
08/06/2023 21:41:46.920,7.600
08/06/2023 21:41:47.943,7.500
08/06/2023 21:41:48.957,7.400
08/06/2023 21:41:49.978,7.500
08/06/2023 21:41:50.999,7.400
08/06/2023 21:41:52.007,7.500
08/06/2023 21:41:53.028,7.400
08/06/2023 21:41:54.047,7.400
08/06/2023 21:41:55.067,7.500
08/06/2023 21:41:56.087,7.400
08/06/2023 21:41:57.107,7.500
08/06/2023 21:41:58.127,7.500
08/06/2023 21:41:59.147,7.500
08/06/2023 21:42:00.176,7.500
08/06/2023 21:42:01.187,7.400
08/06/2023 21:42:02.209,7.500
08/06/2023 21:42:03.216,7.400
08/06/2023 21:42:05.218,7.500
08/06/2023 21:42:06.236,7.400
08/06/2023 21:42:07.238,7.600
08/06/2023 21:42:08.247,7.600
08/06/2023 21:42:09.258,7.600
08/06/2023 21:42:10.278,7.500
08/06/2023 21:42:11.297,7.400
08/06/2023 21:42:12.307,7.400
08/06/2023 21:42:13.327,7.600
08/06/2023 21:42:14.338,7.500
08/06/2023 21:42:15.360,7.500
08/06/2023 21:42:16.377,7.400
08/06/2023 21:42:17.398,7.400
08/06/2023 21:42:18.426,7.400
08/06/2023 21:42:19.447,7.400
08/06/2023 21:42:20.457,7.400
