'EPIC GeO.PID.wOP Log File

'Date,GeO.PID.wOP
08/06/2023 17:29:08.658,5.500
08/06/2023 17:29:09.677,5.500
08/06/2023 17:29:10.697,5.500
08/06/2023 17:29:11.718,5.500
08/06/2023 17:29:12.736,5.500
08/06/2023 17:29:13.760,5.500
08/06/2023 17:29:14.777,5.500
08/06/2023 17:29:15.799,5.500
08/06/2023 17:29:16.815,5.500
08/06/2023 17:29:18.815,5.500
08/06/2023 17:29:19.816,5.500
08/06/2023 17:29:21.815,5.500
08/06/2023 17:29:22.817,5.500
08/06/2023 17:29:23.837,5.500
08/06/2023 17:29:24.857,5.500
08/06/2023 17:29:25.877,5.500
08/06/2023 17:29:26.900,5.500
08/06/2023 17:29:27.917,5.500
08/06/2023 17:29:28.937,5.500
08/06/2023 17:29:29.957,5.500
08/06/2023 17:29:30.976,5.500
08/06/2023 17:29:31.997,5.500
08/06/2023 17:29:33.018,5.500
08/06/2023 17:29:34.036,5.500
08/06/2023 17:29:35.056,5.500
08/06/2023 17:29:36.077,5.500
08/06/2023 17:29:37.096,5.500
08/06/2023 17:29:38.118,5.500
08/06/2023 17:29:39.136,5.500
08/06/2023 17:29:40.156,5.500
08/06/2023 17:29:41.158,5.500
08/06/2023 17:29:42.177,5.500
08/06/2023 17:29:43.198,5.500
08/06/2023 17:29:44.216,5.500
08/06/2023 17:29:45.237,5.500
08/06/2023 17:29:46.257,5.500
08/06/2023 17:29:47.277,5.500
08/06/2023 17:29:48.296,5.500
08/06/2023 17:29:49.316,5.500
08/06/2023 17:29:51.316,5.500
08/06/2023 17:29:52.337,5.500
08/06/2023 17:29:53.356,5.500
08/06/2023 17:29:55.361,5.500
08/06/2023 17:29:56.382,5.500
08/06/2023 17:29:57.398,5.500
08/06/2023 17:29:58.417,5.500
08/06/2023 17:29:59.441,5.500
08/06/2023 17:30:00.457,5.500
08/06/2023 17:30:01.485,5.500
08/06/2023 17:30:02.496,5.500
08/06/2023 17:30:04.496,5.600
08/06/2023 17:30:05.518,5.500
08/06/2023 17:30:06.538,5.500
08/06/2023 17:30:07.557,5.500
08/06/2023 17:30:08.577,5.500
08/06/2023 17:30:09.597,5.500
08/06/2023 17:30:10.617,5.500
08/06/2023 17:30:11.638,5.500
08/06/2023 17:30:12.656,5.500
08/06/2023 17:30:13.678,5.500
08/06/2023 17:30:14.698,5.500
08/06/2023 17:30:15.716,5.500
08/06/2023 17:30:16.738,5.500
08/06/2023 17:30:17.765,5.500
08/06/2023 17:30:18.779,5.500
08/06/2023 17:30:19.797,5.500
08/06/2023 17:30:20.816,5.500
08/06/2023 17:30:22.816,5.500
08/06/2023 17:30:24.816,5.500
08/06/2023 17:30:26.817,5.500
08/06/2023 17:30:27.837,5.500
08/06/2023 17:30:28.857,5.500
08/06/2023 17:30:29.877,5.500
08/06/2023 17:30:30.899,5.500
08/06/2023 17:30:31.916,5.500
08/06/2023 17:30:32.937,5.500
08/06/2023 17:30:33.956,5.500
08/06/2023 17:30:34.979,5.500
08/06/2023 17:30:35.997,5.500
08/06/2023 17:30:37.017,5.500
08/06/2023 17:30:38.036,5.500
08/06/2023 17:30:39.058,5.500
08/06/2023 17:30:40.077,5.500
08/06/2023 17:30:41.097,5.500
08/06/2023 17:30:42.117,5.500
08/06/2023 17:30:43.136,5.500
08/06/2023 17:30:44.156,5.500
08/06/2023 17:30:45.178,5.500
08/06/2023 17:30:46.197,5.500
08/06/2023 17:30:47.219,5.500
08/06/2023 17:30:48.237,5.500
08/06/2023 17:30:49.258,5.500
08/06/2023 17:30:50.277,5.500
08/06/2023 17:30:51.296,5.500
08/06/2023 17:30:52.317,5.500
08/06/2023 17:30:53.338,5.500
08/06/2023 17:30:54.358,5.500
08/06/2023 17:30:55.377,5.500
08/06/2023 17:30:56.398,5.500
08/06/2023 17:30:57.418,5.500
08/06/2023 17:30:58.437,5.500
08/06/2023 17:30:59.459,5.500
08/06/2023 17:31:00.476,5.500
08/06/2023 17:31:01.479,5.500
08/06/2023 17:31:02.497,5.500
08/06/2023 17:31:03.517,5.500
08/06/2023 17:31:04.537,5.500
08/06/2023 17:31:05.557,5.500
08/06/2023 17:31:06.576,5.500
08/06/2023 17:31:07.597,5.500
08/06/2023 17:31:08.618,5.500
08/06/2023 17:31:09.638,5.500
08/06/2023 17:31:10.660,5.500
08/06/2023 17:31:11.677,5.500
08/06/2023 17:31:12.701,5.500
08/06/2023 17:31:13.719,5.500
08/06/2023 17:31:14.737,5.500
08/06/2023 17:31:15.757,5.500
08/06/2023 17:31:16.785,5.600
08/06/2023 17:31:17.805,5.500
08/06/2023 17:31:18.823,5.500
08/06/2023 17:31:19.836,5.500
08/06/2023 17:31:20.857,5.500
08/06/2023 17:31:21.877,5.500
08/06/2023 17:31:22.897,5.500
08/06/2023 17:31:23.917,5.500
08/06/2023 17:31:24.936,5.500
08/06/2023 17:31:25.957,5.500
08/06/2023 17:31:26.977,5.500
08/06/2023 17:31:27.997,5.500
08/06/2023 17:31:29.016,5.500
08/06/2023 17:31:30.036,5.400
08/06/2023 17:31:31.066,5.500
08/06/2023 17:31:32.077,5.500
08/06/2023 17:31:33.096,5.500
08/06/2023 17:31:34.117,5.500
08/06/2023 17:31:35.136,5.500
08/06/2023 17:31:36.157,5.400
08/06/2023 17:31:37.177,5.500
08/06/2023 17:31:38.196,5.500
08/06/2023 17:31:39.217,5.500
08/06/2023 17:31:40.237,5.500
08/06/2023 17:31:41.256,5.500
08/06/2023 17:31:42.277,5.500
08/06/2023 17:31:43.298,5.500
08/06/2023 17:31:44.317,5.500
08/06/2023 17:31:45.337,5.500
08/06/2023 17:31:46.357,5.500
08/06/2023 17:31:47.379,5.500
08/06/2023 17:31:48.397,5.500
08/06/2023 17:31:49.417,5.500
08/06/2023 17:31:50.437,5.500
08/06/2023 17:31:51.457,5.500
08/06/2023 17:31:52.476,5.500
08/06/2023 17:31:53.497,5.600
08/06/2023 17:31:54.517,5.500
08/06/2023 17:31:55.537,5.500
08/06/2023 17:31:56.557,5.500
08/06/2023 17:31:57.579,5.500
08/06/2023 17:31:58.597,5.500
08/06/2023 17:31:59.616,5.500
08/06/2023 17:32:00.637,5.500
08/06/2023 17:32:01.658,5.500
08/06/2023 17:32:02.676,5.500
08/06/2023 17:32:03.696,5.500
08/06/2023 17:32:04.718,5.500
08/06/2023 17:32:05.737,5.500
08/06/2023 17:32:06.757,5.600
08/06/2023 17:32:07.779,5.500
08/06/2023 17:32:08.797,5.500
08/06/2023 17:32:09.815,5.500
08/06/2023 17:32:10.827,5.500
08/06/2023 17:32:11.848,5.500
08/06/2023 17:32:12.856,5.500
08/06/2023 17:32:13.877,5.500
08/06/2023 17:32:14.897,5.500
08/06/2023 17:32:15.921,5.600
08/06/2023 17:32:16.940,5.500
08/06/2023 17:32:17.948,5.500
08/06/2023 17:32:18.960,5.500
08/06/2023 17:32:19.977,5.500
08/06/2023 17:32:20.996,5.500
08/06/2023 17:32:21.997,5.500
08/06/2023 17:32:23.017,5.500
08/06/2023 17:32:24.026,5.500
08/06/2023 17:32:25.048,5.500
08/06/2023 17:32:26.057,5.500
08/06/2023 17:32:27.068,5.500
08/06/2023 17:32:28.087,5.500
08/06/2023 17:32:29.106,5.500
08/06/2023 17:32:30.127,5.500
08/06/2023 17:32:31.149,5.500
08/06/2023 17:32:32.168,5.500
08/06/2023 17:32:33.186,5.500
08/06/2023 17:32:34.206,5.500
08/06/2023 17:32:35.227,5.500
08/06/2023 17:32:36.237,5.500
08/06/2023 17:32:37.247,5.500
08/06/2023 17:32:38.267,5.500
08/06/2023 17:32:39.286,5.500
08/06/2023 17:32:40.306,5.500
08/06/2023 17:32:41.329,5.500
08/06/2023 17:32:42.346,5.500
08/06/2023 17:32:43.366,5.500
08/06/2023 17:32:44.387,5.500
08/06/2023 17:32:45.407,5.500
08/06/2023 17:32:46.429,5.500
08/06/2023 17:32:47.446,5.500
08/06/2023 17:32:48.466,5.500
08/06/2023 17:32:49.486,5.500
08/06/2023 17:32:50.509,5.500
08/06/2023 17:32:51.526,5.500
08/06/2023 17:32:52.548,5.500
08/06/2023 17:32:53.568,5.600
08/06/2023 17:32:54.596,5.500
08/06/2023 17:32:55.606,5.500
08/06/2023 17:32:56.627,5.500
08/06/2023 17:32:57.647,5.500
08/06/2023 17:32:58.667,5.500
08/06/2023 17:32:59.687,5.500
08/06/2023 17:33:00.706,5.600
08/06/2023 17:33:01.727,5.500
08/06/2023 17:33:02.747,5.500
08/06/2023 17:33:03.767,5.600
08/06/2023 17:33:04.786,5.500
08/06/2023 17:33:05.805,5.600
08/06/2023 17:33:07.805,5.500
08/06/2023 17:33:09.806,5.600
08/06/2023 17:33:10.828,5.500
08/06/2023 17:33:11.847,5.500
08/06/2023 17:33:12.868,5.600
08/06/2023 17:33:13.886,5.500
08/06/2023 17:33:14.908,5.500
08/06/2023 17:33:15.928,5.600
08/06/2023 17:33:16.947,5.500
08/06/2023 17:33:17.967,5.500
08/06/2023 17:33:18.987,5.500
08/06/2023 17:33:20.006,5.500
08/06/2023 17:33:21.027,5.500
08/06/2023 17:33:22.047,5.500
08/06/2023 17:33:23.067,5.500
08/06/2023 17:33:24.088,5.500
08/06/2023 17:33:25.107,5.600
08/06/2023 17:33:26.127,5.500
08/06/2023 17:33:27.147,5.600
08/06/2023 17:33:28.166,5.500
08/06/2023 17:33:29.187,5.500
08/06/2023 17:33:30.207,5.500
08/06/2023 17:33:31.226,5.500
08/06/2023 17:33:32.246,5.500
08/06/2023 17:33:33.267,5.500
08/06/2023 17:33:34.291,5.500
08/06/2023 17:33:35.307,5.500
08/06/2023 17:33:36.327,5.500
08/06/2023 17:33:37.346,5.500
08/06/2023 17:33:38.368,5.500
08/06/2023 17:33:39.388,5.500
08/06/2023 17:33:40.406,5.500
08/06/2023 17:33:41.427,5.500
08/06/2023 17:33:42.446,5.500
08/06/2023 17:33:43.470,5.500
08/06/2023 17:33:44.486,5.500
08/06/2023 17:33:45.506,5.500
08/06/2023 17:33:46.535,5.500
08/06/2023 17:33:47.547,5.500
08/06/2023 17:33:48.567,5.500
08/06/2023 17:33:49.586,5.500
08/06/2023 17:33:50.606,5.500
08/06/2023 17:33:51.627,5.500
08/06/2023 17:33:52.651,5.500
08/06/2023 17:33:53.667,5.500
08/06/2023 17:33:54.686,5.500
08/06/2023 17:33:55.706,5.500
08/06/2023 17:33:56.726,5.500
08/06/2023 17:33:57.746,5.500
08/06/2023 17:33:58.772,5.500
08/06/2023 17:33:59.788,5.500
08/06/2023 17:34:00.805,5.600
08/06/2023 17:34:02.805,5.500
08/06/2023 17:34:03.830,5.500
08/06/2023 17:34:04.847,5.500
08/06/2023 17:34:05.866,5.500
08/06/2023 17:34:06.887,5.500
08/06/2023 17:34:07.906,5.500
08/06/2023 17:34:08.927,5.600
08/06/2023 17:34:09.946,5.500
08/06/2023 17:34:10.967,5.500
08/06/2023 17:34:11.987,5.600
08/06/2023 17:34:13.007,5.600
08/06/2023 17:34:14.026,5.600
08/06/2023 17:34:15.047,5.500
08/06/2023 17:34:16.067,5.500
08/06/2023 17:34:17.086,5.500
08/06/2023 17:34:18.106,5.500
08/06/2023 17:34:19.127,5.500
08/06/2023 17:34:20.147,5.500
08/06/2023 17:34:21.167,5.500
08/06/2023 17:34:22.188,5.500
08/06/2023 17:34:23.208,5.500
08/06/2023 17:34:24.230,5.500
08/06/2023 17:34:25.248,5.500
08/06/2023 17:34:26.268,5.500
08/06/2023 17:34:27.286,5.500
08/06/2023 17:34:28.310,5.600
08/06/2023 17:34:29.327,5.500
08/06/2023 17:34:30.348,5.500
08/06/2023 17:34:31.368,5.600
08/06/2023 17:34:32.386,5.500
08/06/2023 17:34:33.406,5.500
08/06/2023 17:34:34.427,5.500
08/06/2023 17:34:35.448,5.600
08/06/2023 17:34:36.466,5.500
08/06/2023 17:34:37.490,5.500
08/06/2023 17:34:38.506,5.500
08/06/2023 17:34:39.527,5.500
08/06/2023 17:34:40.547,5.500
08/06/2023 17:34:41.567,5.500
08/06/2023 17:34:42.588,5.500
08/06/2023 17:34:43.606,5.500
08/06/2023 17:34:44.628,5.500
08/06/2023 17:34:45.646,5.500
08/06/2023 17:34:46.666,5.500
08/06/2023 17:34:47.688,5.500
08/06/2023 17:34:48.706,5.500
08/06/2023 17:34:49.730,5.500
08/06/2023 17:34:50.748,5.500
08/06/2023 17:34:51.767,5.500
08/06/2023 17:34:52.786,5.500
08/06/2023 17:34:53.805,5.500
08/06/2023 17:34:55.805,5.500
08/06/2023 17:34:57.807,5.500
08/06/2023 17:34:58.827,5.500
08/06/2023 17:34:59.848,5.500
08/06/2023 17:35:00.866,5.500
08/06/2023 17:35:01.887,5.500
08/06/2023 17:35:02.907,5.500
08/06/2023 17:35:03.927,5.500
08/06/2023 17:35:04.950,5.500
08/06/2023 17:35:05.966,5.500
08/06/2023 17:35:06.986,5.500
08/06/2023 17:35:08.006,5.500
08/06/2023 17:35:09.010,5.500
08/06/2023 17:35:10.026,5.500
08/06/2023 17:35:11.046,5.500
08/06/2023 17:35:12.067,5.500
08/06/2023 17:35:13.087,5.500
08/06/2023 17:35:14.106,5.500
08/06/2023 17:35:15.126,5.500
08/06/2023 17:35:16.155,5.500
08/06/2023 17:35:17.168,5.500
08/06/2023 17:35:18.187,5.500
08/06/2023 17:35:19.207,5.500
08/06/2023 17:35:20.226,5.500
08/06/2023 17:35:21.246,5.500
08/06/2023 17:35:22.265,5.500
08/06/2023 17:35:23.269,5.500
08/06/2023 17:35:24.287,5.500
08/06/2023 17:35:25.307,5.500
08/06/2023 17:35:26.328,5.600
08/06/2023 17:35:27.348,5.500
08/06/2023 17:35:28.366,5.500
08/06/2023 17:35:29.388,5.500
08/06/2023 17:35:30.406,5.600
08/06/2023 17:35:31.427,5.600
08/06/2023 17:35:32.461,5.600
08/06/2023 17:35:33.468,5.500
08/06/2023 17:35:34.486,5.500
08/06/2023 17:35:35.506,5.500
08/06/2023 17:35:36.527,5.500
08/06/2023 17:35:37.546,5.600
08/06/2023 17:35:38.566,5.600
08/06/2023 17:35:39.586,5.600
08/06/2023 17:35:40.606,5.500
08/06/2023 17:35:41.626,5.500
08/06/2023 17:35:42.648,5.600
08/06/2023 17:35:43.666,5.600
08/06/2023 17:35:44.687,5.500
08/06/2023 17:35:45.707,5.600
08/06/2023 17:35:46.726,5.600
08/06/2023 17:35:47.746,5.500
08/06/2023 17:35:48.766,5.600
08/06/2023 17:35:49.786,5.600
08/06/2023 17:35:50.805,5.600
08/06/2023 17:35:52.805,5.500
08/06/2023 17:35:53.807,5.600
08/06/2023 17:35:54.827,5.500
08/06/2023 17:35:55.846,5.500
08/06/2023 17:35:56.869,5.500
08/06/2023 17:35:57.887,5.500
08/06/2023 17:35:58.906,5.500
08/06/2023 17:35:59.926,5.600
08/06/2023 17:36:00.946,5.500
08/06/2023 17:36:01.966,5.500
08/06/2023 17:36:02.986,5.500
08/06/2023 17:36:04.014,5.500
08/06/2023 17:36:05.028,5.500
08/06/2023 17:36:06.046,5.500
08/06/2023 17:36:07.066,5.500
08/06/2023 17:36:08.086,5.500
08/06/2023 17:36:09.107,5.500
08/06/2023 17:36:10.126,5.500
08/06/2023 17:36:11.151,5.500
08/06/2023 17:36:12.169,5.500
08/06/2023 17:36:13.189,5.500
08/06/2023 17:36:14.206,5.500
08/06/2023 17:36:15.226,5.500
08/06/2023 17:36:16.246,5.500
08/06/2023 17:36:17.266,5.500
08/06/2023 17:36:18.287,5.500
08/06/2023 17:36:19.306,5.500
08/06/2023 17:36:20.326,5.500
08/06/2023 17:36:21.349,5.500
08/06/2023 17:36:22.366,5.500
08/06/2023 17:36:24.366,5.500
08/06/2023 17:36:25.386,5.500
08/06/2023 17:36:26.407,5.500
08/06/2023 17:36:27.426,5.500
08/06/2023 17:36:28.446,5.500
08/06/2023 17:36:29.466,5.500
08/06/2023 17:36:30.487,5.500
08/06/2023 17:36:31.509,5.500
08/06/2023 17:36:32.527,5.500
08/06/2023 17:36:33.547,5.500
08/06/2023 17:36:34.566,5.500
08/06/2023 17:36:35.586,5.500
08/06/2023 17:36:36.607,5.500
08/06/2023 17:36:37.627,5.500
08/06/2023 17:36:38.649,5.500
08/06/2023 17:36:39.667,5.500
08/06/2023 17:36:40.686,5.600
08/06/2023 17:36:41.707,5.600
08/06/2023 17:36:42.727,5.500
08/06/2023 17:36:43.746,5.600
08/06/2023 17:36:44.767,5.600
08/06/2023 17:36:45.786,5.600
08/06/2023 17:36:46.805,5.600
08/06/2023 17:36:47.806,5.600
08/06/2023 17:36:49.806,5.600
08/06/2023 17:36:50.825,5.500
08/06/2023 17:36:51.847,5.600
08/06/2023 17:36:52.866,5.500
08/06/2023 17:36:53.886,5.600
08/06/2023 17:36:54.910,5.600
08/06/2023 17:36:55.927,5.500
08/06/2023 17:36:56.946,5.600
08/06/2023 17:36:57.966,5.500
08/06/2023 17:36:58.987,5.600
08/06/2023 17:37:00.007,5.600
08/06/2023 17:37:01.026,5.600
08/06/2023 17:37:02.046,5.600
08/06/2023 17:37:03.066,5.600
08/06/2023 17:37:04.086,5.500
08/06/2023 17:37:05.106,5.500
08/06/2023 17:37:06.126,5.500
08/06/2023 17:37:07.146,5.500
08/06/2023 17:37:08.166,5.600
08/06/2023 17:37:09.187,5.500
08/06/2023 17:37:10.207,5.500
08/06/2023 17:37:11.226,5.500
08/06/2023 17:37:12.249,5.500
08/06/2023 17:37:13.267,5.500
08/06/2023 17:37:14.286,5.500
08/06/2023 17:37:15.306,5.600
08/06/2023 17:37:16.326,5.500
08/06/2023 17:37:17.346,5.500
08/06/2023 17:37:18.367,5.500
08/06/2023 17:37:19.395,5.500
08/06/2023 17:37:20.406,5.500
08/06/2023 17:37:21.426,5.500
08/06/2023 17:37:22.446,5.500
08/06/2023 17:37:23.466,5.500
08/06/2023 17:37:24.488,5.500
08/06/2023 17:37:25.506,5.500
08/06/2023 17:37:26.526,5.500
08/06/2023 17:37:27.546,5.500
08/06/2023 17:37:28.567,5.500
08/06/2023 17:37:29.586,5.500
08/06/2023 17:37:30.606,5.500
08/06/2023 17:37:31.626,5.500
08/06/2023 17:37:32.646,5.500
08/06/2023 17:37:33.666,5.500
08/06/2023 17:37:34.689,5.500
08/06/2023 17:37:35.707,5.500
08/06/2023 17:37:36.727,5.500
08/06/2023 17:37:37.746,5.500
08/06/2023 17:37:38.767,5.500
08/06/2023 17:37:39.786,5.500
08/06/2023 17:37:40.805,5.500
08/06/2023 17:37:41.826,5.500
08/06/2023 17:37:42.846,5.500
08/06/2023 17:37:43.866,5.600
08/06/2023 17:37:44.894,5.500
08/06/2023 17:37:45.908,5.500
08/06/2023 17:37:46.926,5.500
08/06/2023 17:37:47.946,5.500
08/06/2023 17:37:48.967,5.500
08/06/2023 17:37:49.987,5.500
08/06/2023 17:37:51.007,5.500
08/06/2023 17:37:52.027,5.600
08/06/2023 17:37:53.048,5.500
08/06/2023 17:37:54.066,5.500
08/06/2023 17:37:55.086,5.500
08/06/2023 17:37:56.107,5.600
08/06/2023 17:37:57.127,5.600
08/06/2023 17:37:58.146,5.500
08/06/2023 17:37:59.166,5.500
08/06/2023 17:38:00.186,5.600
08/06/2023 17:38:01.206,5.600
08/06/2023 17:38:02.226,5.500
08/06/2023 17:38:03.246,5.500
08/06/2023 17:38:04.267,5.500
08/06/2023 17:38:05.286,5.500
08/06/2023 17:38:06.296,5.500
08/06/2023 17:38:07.317,5.600
08/06/2023 17:38:08.336,5.600
08/06/2023 17:38:09.358,5.500
08/06/2023 17:38:10.376,5.500
08/06/2023 17:38:11.397,5.600
08/06/2023 17:38:12.417,5.600
08/06/2023 17:38:13.436,5.600
08/06/2023 17:38:14.457,5.500
08/06/2023 17:38:15.477,5.600
08/06/2023 17:38:16.496,5.500
08/06/2023 17:38:17.517,5.600
08/06/2023 17:38:18.536,5.500
08/06/2023 17:38:19.559,5.600
08/06/2023 17:38:20.583,5.500
08/06/2023 17:38:21.595,5.600
08/06/2023 17:38:23.595,5.500
08/06/2023 17:38:24.616,5.500
08/06/2023 17:38:25.644,5.500
08/06/2023 17:38:26.657,5.500
08/06/2023 17:38:27.676,5.600
08/06/2023 17:38:28.699,5.500
08/06/2023 17:38:29.718,5.500
08/06/2023 17:38:30.736,5.600
08/06/2023 17:38:31.756,5.500
08/06/2023 17:38:32.776,5.500
08/06/2023 17:38:33.796,5.500
08/06/2023 17:38:34.814,5.500
08/06/2023 17:38:36.814,5.500
08/06/2023 17:38:38.814,5.500
08/06/2023 17:38:39.815,5.600
08/06/2023 17:38:41.816,5.600
08/06/2023 17:38:42.836,5.500
08/06/2023 17:38:43.856,5.500
08/06/2023 17:38:44.878,5.500
08/06/2023 17:38:45.906,5.500
08/06/2023 17:38:46.916,5.500
08/06/2023 17:38:47.939,5.500
08/06/2023 17:38:48.957,5.500
08/06/2023 17:38:49.978,5.600
08/06/2023 17:38:50.997,5.500
08/06/2023 17:38:52.016,5.500
08/06/2023 17:38:53.037,5.500
08/06/2023 17:38:54.057,5.500
08/06/2023 17:38:55.077,5.500
08/06/2023 17:38:56.097,5.500
08/06/2023 17:38:57.117,5.500
08/06/2023 17:38:58.136,5.500
08/06/2023 17:38:59.158,5.500
08/06/2023 17:39:00.178,5.500
08/06/2023 17:39:01.197,5.500
08/06/2023 17:39:02.217,5.500
08/06/2023 17:39:03.236,5.500
08/06/2023 17:39:04.256,5.500
08/06/2023 17:39:05.277,5.500
08/06/2023 17:39:06.298,5.500
08/06/2023 17:39:07.317,5.500
08/06/2023 17:39:08.337,5.500
08/06/2023 17:39:09.346,5.500
08/06/2023 17:39:10.365,5.500
08/06/2023 17:39:11.366,5.500
08/06/2023 17:39:12.388,5.600
08/06/2023 17:39:13.416,5.500
08/06/2023 17:39:14.427,5.500
08/06/2023 17:39:15.446,5.600
08/06/2023 17:39:16.466,5.600
08/06/2023 17:39:17.496,5.600
08/06/2023 17:39:18.506,5.500
08/06/2023 17:39:19.526,5.600
08/06/2023 17:39:20.546,5.500
08/06/2023 17:39:21.566,5.600
08/06/2023 17:39:22.585,5.500
08/06/2023 17:39:23.610,5.600
08/06/2023 17:39:24.626,5.500
08/06/2023 17:39:25.646,5.600
08/06/2023 17:39:26.667,5.500
08/06/2023 17:39:27.686,5.500
08/06/2023 17:39:28.707,5.500
08/06/2023 17:39:29.727,5.600
08/06/2023 17:39:30.747,5.600
08/06/2023 17:39:31.776,5.600
08/06/2023 17:39:32.786,5.600
08/06/2023 17:39:33.806,5.500
08/06/2023 17:39:34.827,5.500
08/06/2023 17:39:35.846,5.500
08/06/2023 17:39:36.866,5.500
08/06/2023 17:39:37.886,5.500
08/06/2023 17:39:38.906,5.500
08/06/2023 17:39:39.926,5.500
08/06/2023 17:39:40.946,5.500
08/06/2023 17:39:41.970,5.500
08/06/2023 17:39:42.986,5.500
08/06/2023 17:39:44.016,5.500
08/06/2023 17:39:45.034,5.600
08/06/2023 17:39:46.046,5.500
08/06/2023 17:39:47.066,5.600
08/06/2023 17:39:48.086,5.600
08/06/2023 17:39:49.107,5.500
08/06/2023 17:39:50.127,5.500
08/06/2023 17:39:51.146,5.600
08/06/2023 17:39:52.166,5.500
08/06/2023 17:39:53.186,5.500
08/06/2023 17:39:54.206,5.600
08/06/2023 17:39:55.225,5.500
08/06/2023 17:39:56.247,5.600
08/06/2023 17:39:57.266,5.500
08/06/2023 17:39:58.286,5.500
08/06/2023 17:39:59.318,5.500
08/06/2023 17:40:00.327,5.500
08/06/2023 17:40:01.347,5.500
08/06/2023 17:40:02.367,5.500
08/06/2023 17:40:03.387,5.500
08/06/2023 17:40:04.407,5.600
08/06/2023 17:40:05.428,5.500
08/06/2023 17:40:06.447,5.500
08/06/2023 17:40:07.467,5.600
08/06/2023 17:40:08.487,5.600
08/06/2023 17:40:09.508,5.600
08/06/2023 17:40:10.529,5.600
08/06/2023 17:40:11.546,5.600
08/06/2023 17:40:12.566,5.600
08/06/2023 17:40:13.596,5.600
08/06/2023 17:40:14.606,5.600
08/06/2023 17:40:15.626,5.500
08/06/2023 17:40:16.646,5.600
08/06/2023 17:40:17.667,5.600
08/06/2023 17:40:18.686,5.600
08/06/2023 17:40:19.706,5.600
08/06/2023 17:40:20.727,5.600
08/06/2023 17:40:21.746,5.600
08/06/2023 17:40:22.766,5.600
08/06/2023 17:40:23.786,5.600
08/06/2023 17:40:24.804,5.500
08/06/2023 17:40:25.805,5.600
08/06/2023 17:40:26.826,5.600
08/06/2023 17:40:27.846,5.600
08/06/2023 17:40:28.866,5.500
08/06/2023 17:40:29.889,5.500
08/06/2023 17:40:30.906,5.500
08/06/2023 17:40:31.927,5.500
08/06/2023 17:40:32.946,5.500
08/06/2023 17:40:33.966,5.500
08/06/2023 17:40:34.986,5.500
08/06/2023 17:40:36.007,5.500
08/06/2023 17:40:37.027,5.600
08/06/2023 17:40:38.046,5.600
08/06/2023 17:40:39.067,5.500
08/06/2023 17:40:40.086,5.500
08/06/2023 17:40:41.106,5.500
08/06/2023 17:40:42.125,5.600
08/06/2023 17:40:43.146,5.500
08/06/2023 17:40:44.166,5.500
08/06/2023 17:40:45.186,5.500
08/06/2023 17:40:46.206,5.500
08/06/2023 17:40:47.225,5.500
08/06/2023 17:40:48.251,5.500
08/06/2023 17:40:49.270,5.500
08/06/2023 17:40:50.288,5.500
08/06/2023 17:40:51.306,5.600
08/06/2023 17:40:52.326,5.500
08/06/2023 17:40:53.346,5.500
08/06/2023 17:40:54.366,5.500
08/06/2023 17:40:55.395,5.500
08/06/2023 17:40:56.405,5.500
08/06/2023 17:40:57.426,5.500
08/06/2023 17:40:58.446,5.600
08/06/2023 17:40:59.466,5.600
08/06/2023 17:41:00.485,5.600
08/06/2023 17:41:01.506,5.600
08/06/2023 17:41:02.526,5.500
08/06/2023 17:41:03.546,5.600
08/06/2023 17:41:04.566,5.600
08/06/2023 17:41:05.588,5.600
08/06/2023 17:41:06.606,5.600
08/06/2023 17:41:07.626,5.600
08/06/2023 17:41:08.654,5.600
08/06/2023 17:41:09.666,5.600
08/06/2023 17:41:10.686,5.600
08/06/2023 17:41:11.706,5.500
08/06/2023 17:41:12.726,5.500
08/06/2023 17:41:13.748,5.500
08/06/2023 17:41:14.769,5.500
08/06/2023 17:41:15.788,5.500
08/06/2023 17:41:16.804,5.500
08/06/2023 17:41:17.805,5.600
08/06/2023 17:41:19.806,5.500
08/06/2023 17:41:20.825,5.500
08/06/2023 17:41:21.847,5.600
08/06/2023 17:41:22.868,5.600
08/06/2023 17:41:23.886,5.500
08/06/2023 17:41:24.906,5.500
08/06/2023 17:41:25.938,5.600
08/06/2023 17:41:26.946,5.500
08/06/2023 17:41:27.967,5.500
08/06/2023 17:41:28.986,5.500
08/06/2023 17:41:30.007,5.500
08/06/2023 17:41:31.026,5.500
08/06/2023 17:41:32.046,5.500
08/06/2023 17:41:33.066,5.500
08/06/2023 17:41:34.087,5.500
08/06/2023 17:41:35.107,5.500
08/06/2023 17:41:36.126,5.600
08/06/2023 17:41:37.147,5.500
08/06/2023 17:41:38.177,5.500
08/06/2023 17:41:39.189,5.500
08/06/2023 17:41:40.206,5.600
08/06/2023 17:41:41.225,5.500
08/06/2023 17:41:42.247,5.500
08/06/2023 17:41:43.265,5.600
08/06/2023 17:41:44.285,5.500
08/06/2023 17:41:45.307,5.500
08/06/2023 17:41:46.326,5.600
08/06/2023 17:41:47.346,5.500
08/06/2023 17:41:48.366,5.600
08/06/2023 17:41:49.386,5.500
08/06/2023 17:41:50.406,5.500
08/06/2023 17:41:51.427,5.600
08/06/2023 17:41:52.456,5.500
08/06/2023 17:41:53.466,5.500
08/06/2023 17:41:54.486,5.500
08/06/2023 17:41:55.506,5.600
08/06/2023 17:41:56.526,5.500
08/06/2023 17:41:57.546,5.500
