'EPIC SiO.PID.wOP Log File

'Date,SiO.PID.wOP
08/06/2023 18:23:41.884,9.800
08/06/2023 18:23:42.904,9.800
08/06/2023 18:23:43.924,9.800
08/06/2023 18:23:44.943,9.800
08/06/2023 18:23:45.963,9.800
08/06/2023 18:23:46.984,9.800
08/06/2023 18:23:48.005,9.800
08/06/2023 18:23:49.023,9.800
08/06/2023 18:23:50.044,9.800
08/06/2023 18:23:51.064,9.700
08/06/2023 18:23:52.085,9.800
08/06/2023 18:23:53.105,9.700
08/06/2023 18:23:54.124,9.700
08/06/2023 18:23:55.144,9.700
08/06/2023 18:23:56.173,9.700
08/06/2023 18:23:57.183,9.700
08/06/2023 18:23:58.205,9.700
08/06/2023 18:23:59.223,9.700
08/06/2023 18:24:00.244,9.800
08/06/2023 18:24:01.264,9.800
08/06/2023 18:24:02.284,9.700
08/06/2023 18:24:03.304,9.800
08/06/2023 18:24:04.324,9.800
08/06/2023 18:24:05.347,9.800
08/06/2023 18:24:06.367,9.800
08/06/2023 18:24:07.387,9.800
08/06/2023 18:24:08.406,9.700
08/06/2023 18:24:09.435,9.800
08/06/2023 18:24:10.443,9.800
08/06/2023 18:24:11.464,9.800
08/06/2023 18:24:12.483,9.800
08/06/2023 18:24:13.504,9.800
08/06/2023 18:24:14.524,9.800
08/06/2023 18:24:15.544,9.800
08/06/2023 18:24:16.565,9.800
08/06/2023 18:24:17.583,9.800
08/06/2023 18:24:18.604,9.800
08/06/2023 18:24:19.624,9.800
08/06/2023 18:24:20.644,9.800
08/06/2023 18:24:21.665,9.800
08/06/2023 18:24:22.684,9.800
08/06/2023 18:24:23.704,9.700
08/06/2023 18:24:24.723,9.700
08/06/2023 18:24:25.744,9.800
08/06/2023 18:24:26.763,9.800
08/06/2023 18:24:27.788,9.800
08/06/2023 18:24:28.805,9.800
08/06/2023 18:24:29.822,9.800
08/06/2023 18:24:30.824,9.700
08/06/2023 18:24:31.845,9.700
08/06/2023 18:24:32.863,9.800
08/06/2023 18:24:33.883,9.800
08/06/2023 18:24:34.904,9.700
08/06/2023 18:24:35.924,9.800
08/06/2023 18:24:36.944,9.700
08/06/2023 18:24:37.964,9.700
08/06/2023 18:24:38.988,9.800
08/06/2023 18:24:40.003,9.700
08/06/2023 18:24:41.031,9.700
08/06/2023 18:24:42.051,9.700
08/06/2023 18:24:43.064,9.800
08/06/2023 18:24:44.083,9.800
08/06/2023 18:24:45.105,9.800
08/06/2023 18:24:46.124,9.800
08/06/2023 18:24:47.144,9.700
08/06/2023 18:24:48.172,9.800
08/06/2023 18:24:49.188,9.800
08/06/2023 18:24:50.203,9.800
08/06/2023 18:24:51.224,9.700
08/06/2023 18:24:52.244,9.700
08/06/2023 18:24:53.264,9.700
08/06/2023 18:24:54.285,9.700
08/06/2023 18:24:55.305,9.700
08/06/2023 18:24:56.324,9.700
08/06/2023 18:24:57.348,9.800
08/06/2023 18:24:58.364,9.800
08/06/2023 18:24:59.383,9.700
08/06/2023 18:25:00.406,9.700
08/06/2023 18:25:01.425,9.800
08/06/2023 18:25:02.444,9.800
08/06/2023 18:25:03.464,9.800
08/06/2023 18:25:04.485,9.800
08/06/2023 18:25:05.504,9.800
08/06/2023 18:25:06.524,9.800
08/06/2023 18:25:07.544,9.800
08/06/2023 18:25:08.564,9.800
08/06/2023 18:25:09.586,9.700
08/06/2023 18:25:10.603,9.800
08/06/2023 18:25:11.624,9.800
08/06/2023 18:25:12.643,9.800
08/06/2023 18:25:13.664,9.800
08/06/2023 18:25:14.684,9.800
08/06/2023 18:25:15.704,9.800
08/06/2023 18:25:16.732,9.700
08/06/2023 18:25:17.746,9.800
08/06/2023 18:25:18.766,9.800
08/06/2023 18:25:19.784,9.800
08/06/2023 18:25:20.804,9.800
08/06/2023 18:25:21.822,9.800
08/06/2023 18:25:23.823,9.700
08/06/2023 18:25:25.822,9.800
08/06/2023 18:25:27.824,9.700
08/06/2023 18:25:28.842,9.700
08/06/2023 18:25:29.843,9.700
08/06/2023 18:25:30.866,9.700
08/06/2023 18:25:31.884,9.800
08/06/2023 18:25:32.903,9.700
08/06/2023 18:25:33.924,9.700
08/06/2023 18:25:34.945,9.700
08/06/2023 18:25:35.964,9.700
08/06/2023 18:25:36.984,9.700
08/06/2023 18:25:38.004,9.700
08/06/2023 18:25:39.024,9.800
08/06/2023 18:25:40.044,9.800
08/06/2023 18:25:41.065,9.800
08/06/2023 18:25:42.083,9.800
08/06/2023 18:25:43.103,9.700
08/06/2023 18:25:44.123,9.800
08/06/2023 18:25:45.146,9.700
08/06/2023 18:25:46.164,9.700
08/06/2023 18:25:47.184,9.700
08/06/2023 18:25:48.204,9.700
08/06/2023 18:25:49.224,9.700
08/06/2023 18:25:50.253,9.800
08/06/2023 18:25:51.263,9.800
08/06/2023 18:25:52.283,9.700
08/06/2023 18:25:53.305,9.700
08/06/2023 18:25:54.324,9.700
08/06/2023 18:25:55.345,9.700
08/06/2023 18:25:56.364,9.700
08/06/2023 18:25:57.384,9.700
08/06/2023 18:25:58.406,9.800
08/06/2023 18:25:59.423,9.700
08/06/2023 18:26:00.445,9.800
08/06/2023 18:26:01.465,9.700
08/06/2023 18:26:02.483,9.700
08/06/2023 18:26:03.508,9.700
08/06/2023 18:26:04.524,9.700
08/06/2023 18:26:05.544,9.700
08/06/2023 18:26:06.564,9.800
08/06/2023 18:26:07.584,9.800
08/06/2023 18:26:08.603,9.800
08/06/2023 18:26:09.624,9.800
08/06/2023 18:26:10.644,9.800
08/06/2023 18:26:11.663,9.800
08/06/2023 18:26:12.684,9.800
08/06/2023 18:26:13.703,9.800
08/06/2023 18:26:14.723,9.800
08/06/2023 18:26:15.743,9.800
08/06/2023 18:26:16.763,9.800
08/06/2023 18:26:17.783,9.800
08/06/2023 18:26:18.803,9.800
08/06/2023 18:26:19.822,9.800
08/06/2023 18:26:21.831,9.800
08/06/2023 18:26:22.846,9.800
08/06/2023 18:26:23.869,9.800
08/06/2023 18:26:24.890,9.700
08/06/2023 18:26:25.905,9.800
08/06/2023 18:26:26.925,9.700
08/06/2023 18:26:27.946,9.700
08/06/2023 18:26:28.965,9.700
08/06/2023 18:26:29.985,9.800
08/06/2023 18:26:31.004,9.800
08/06/2023 18:26:32.028,9.800
08/06/2023 18:26:33.045,9.800
08/06/2023 18:26:34.066,9.800
08/06/2023 18:26:35.084,9.800
08/06/2023 18:26:36.104,9.800
08/06/2023 18:26:37.124,9.700
08/06/2023 18:26:38.144,9.800
08/06/2023 18:26:39.164,9.700
08/06/2023 18:26:40.197,9.800
08/06/2023 18:26:41.204,9.800
08/06/2023 18:26:42.224,9.700
08/06/2023 18:26:43.248,9.800
08/06/2023 18:26:44.264,9.800
08/06/2023 18:26:45.284,9.700
08/06/2023 18:26:46.305,9.700
08/06/2023 18:26:47.325,9.700
08/06/2023 18:26:48.344,9.700
08/06/2023 18:26:49.363,9.700
08/06/2023 18:26:50.384,9.700
08/06/2023 18:26:51.405,9.800
08/06/2023 18:26:52.425,9.700
08/06/2023 18:26:53.446,9.700
08/06/2023 18:26:54.465,9.700
08/06/2023 18:26:55.484,9.700
08/06/2023 18:26:56.504,9.700
08/06/2023 18:26:57.525,9.700
08/06/2023 18:26:58.545,9.700
08/06/2023 18:26:59.565,9.700
08/06/2023 18:27:00.583,9.700
08/06/2023 18:27:01.603,9.800
08/06/2023 18:27:02.624,9.700
08/06/2023 18:27:03.646,9.800
08/06/2023 18:27:04.663,9.700
08/06/2023 18:27:05.684,9.700
08/06/2023 18:27:06.714,9.700
08/06/2023 18:27:07.723,9.700
08/06/2023 18:27:08.744,9.700
08/06/2023 18:27:09.763,9.700
08/06/2023 18:27:10.785,9.700
08/06/2023 18:27:11.803,9.800
08/06/2023 18:27:12.822,9.700
08/06/2023 18:27:13.846,9.700
08/06/2023 18:27:14.864,9.700
08/06/2023 18:27:15.884,9.700
08/06/2023 18:27:16.904,9.800
08/06/2023 18:27:17.924,9.700
08/06/2023 18:27:18.945,9.700
08/06/2023 18:27:19.963,9.800
08/06/2023 18:27:20.983,9.800
08/06/2023 18:27:22.004,9.800
08/06/2023 18:27:23.023,9.700
08/06/2023 18:27:24.044,9.700
08/06/2023 18:27:25.066,9.700
08/06/2023 18:27:26.084,9.800
08/06/2023 18:27:27.103,9.700
08/06/2023 18:27:28.124,9.700
08/06/2023 18:27:29.144,9.800
08/06/2023 18:27:30.163,9.700
08/06/2023 18:27:31.183,9.700
08/06/2023 18:27:32.203,9.800
08/06/2023 18:27:33.224,9.700
08/06/2023 18:27:34.253,9.700
08/06/2023 18:27:35.263,9.800
08/06/2023 18:27:36.285,9.800
08/06/2023 18:27:37.304,9.800
08/06/2023 18:27:38.323,9.700
08/06/2023 18:27:39.343,9.700
08/06/2023 18:27:40.364,9.800
08/06/2023 18:27:41.383,9.800
08/06/2023 18:27:42.404,9.700
08/06/2023 18:27:43.424,9.700
08/06/2023 18:27:44.443,9.800
08/06/2023 18:27:45.464,9.700
08/06/2023 18:27:46.483,9.800
08/06/2023 18:27:47.503,9.800
08/06/2023 18:27:48.526,9.800
08/06/2023 18:27:49.544,9.800
08/06/2023 18:27:50.566,9.800
08/06/2023 18:27:51.584,9.800
08/06/2023 18:27:52.608,9.800
08/06/2023 18:27:53.624,9.700
08/06/2023 18:27:54.645,9.800
08/06/2023 18:27:55.664,9.800
08/06/2023 18:27:56.685,9.800
08/06/2023 18:27:57.704,9.800
08/06/2023 18:27:58.724,9.800
08/06/2023 18:27:59.744,9.800
08/06/2023 18:28:00.764,9.800
08/06/2023 18:28:01.786,9.800
08/06/2023 18:28:02.803,9.800
08/06/2023 18:28:03.822,9.800
08/06/2023 18:28:05.822,9.800
08/06/2023 18:28:06.823,9.800
08/06/2023 18:28:07.842,9.800
08/06/2023 18:28:08.844,9.800
08/06/2023 18:28:09.863,9.800
08/06/2023 18:28:10.883,9.800
08/06/2023 18:28:11.904,9.700
08/06/2023 18:28:12.924,9.800
08/06/2023 18:28:13.944,9.700
08/06/2023 18:28:14.963,9.800
08/06/2023 18:28:15.984,9.800
08/06/2023 18:28:17.003,9.700
08/06/2023 18:28:18.028,9.700
08/06/2023 18:28:19.044,9.800
08/06/2023 18:28:20.063,9.700
08/06/2023 18:28:21.083,9.700
08/06/2023 18:28:22.107,9.800
08/06/2023 18:28:23.125,9.700
08/06/2023 18:28:24.144,9.800
08/06/2023 18:28:25.162,9.700
08/06/2023 18:28:27.164,9.700
08/06/2023 18:28:28.184,9.700
08/06/2023 18:28:29.203,9.700
08/06/2023 18:28:30.223,9.700
08/06/2023 18:28:31.245,9.700
08/06/2023 18:28:32.264,9.700
08/06/2023 18:28:33.286,9.800
08/06/2023 18:28:34.304,9.800
08/06/2023 18:28:35.324,9.800
08/06/2023 18:28:36.344,9.800
08/06/2023 18:28:37.363,9.700
08/06/2023 18:28:38.383,9.800
08/06/2023 18:28:39.403,9.800
08/06/2023 18:28:40.423,9.800
08/06/2023 18:28:41.444,9.800
08/06/2023 18:28:42.464,9.800
08/06/2023 18:28:43.488,9.800
08/06/2023 18:28:44.507,9.800
08/06/2023 18:28:45.523,9.800
08/06/2023 18:28:46.544,9.700
08/06/2023 18:28:47.564,9.700
08/06/2023 18:28:48.583,9.800
08/06/2023 18:28:49.584,9.800
08/06/2023 18:28:50.603,9.800
08/06/2023 18:28:51.624,9.700
08/06/2023 18:28:52.643,9.700
08/06/2023 18:28:53.664,9.700
08/06/2023 18:28:54.683,9.700
08/06/2023 18:28:55.708,9.800
08/06/2023 18:28:56.729,9.700
08/06/2023 18:28:57.744,9.700
08/06/2023 18:28:58.763,9.800
08/06/2023 18:28:59.792,9.700
08/06/2023 18:29:00.804,9.700
08/06/2023 18:29:01.822,9.800
08/06/2023 18:29:03.822,9.700
08/06/2023 18:29:05.822,9.700
08/06/2023 18:29:07.822,9.700
08/06/2023 18:29:08.826,9.800
08/06/2023 18:29:09.843,9.800
08/06/2023 18:29:10.863,9.800
08/06/2023 18:29:11.885,9.700
08/06/2023 18:29:12.905,9.800
08/06/2023 18:29:13.924,9.700
08/06/2023 18:29:14.943,9.700
08/06/2023 18:29:15.964,9.800
08/06/2023 18:29:16.984,9.800
08/06/2023 18:29:18.006,9.700
08/06/2023 18:29:19.024,9.700
08/06/2023 18:29:20.044,9.800
08/06/2023 18:29:21.066,9.800
08/06/2023 18:29:22.086,9.700
08/06/2023 18:29:23.103,9.700
08/06/2023 18:29:24.124,9.700
08/06/2023 18:29:25.144,9.800
08/06/2023 18:29:26.164,9.700
08/06/2023 18:29:27.183,9.700
08/06/2023 18:29:28.203,9.800
08/06/2023 18:29:29.223,9.800
08/06/2023 18:29:30.244,9.700
08/06/2023 18:29:31.263,9.700
08/06/2023 18:29:32.283,9.800
08/06/2023 18:29:33.305,9.800
08/06/2023 18:29:34.322,9.700
08/06/2023 18:29:35.335,9.800
08/06/2023 18:29:36.344,9.800
08/06/2023 18:29:37.363,9.800
08/06/2023 18:29:38.383,9.800
08/06/2023 18:29:39.404,9.800
08/06/2023 18:29:40.423,9.800
08/06/2023 18:29:41.443,9.800
08/06/2023 18:29:42.463,9.700
08/06/2023 18:29:43.487,9.700
08/06/2023 18:29:44.504,9.700
08/06/2023 18:29:45.524,9.800
08/06/2023 18:29:46.544,9.700
08/06/2023 18:29:47.565,9.700
08/06/2023 18:29:48.584,9.700
08/06/2023 18:29:49.603,9.700
08/06/2023 18:29:50.624,9.700
08/06/2023 18:29:51.643,9.700
08/06/2023 18:29:52.663,9.800
08/06/2023 18:29:53.683,9.700
08/06/2023 18:29:54.703,9.800
08/06/2023 18:29:55.724,9.800
08/06/2023 18:29:56.743,9.700
08/06/2023 18:29:57.763,9.800
08/06/2023 18:29:58.784,9.800
08/06/2023 18:29:59.803,9.700
08/06/2023 18:30:00.823,9.700
08/06/2023 18:30:01.845,9.800
08/06/2023 18:30:02.863,9.800
08/06/2023 18:30:03.884,9.800
08/06/2023 18:30:04.903,9.800
08/06/2023 18:30:05.923,9.800
08/06/2023 18:30:06.944,9.800
08/06/2023 18:30:07.964,9.800
08/06/2023 18:30:08.984,9.800
08/06/2023 18:30:10.004,9.800
08/06/2023 18:30:11.024,9.800
08/06/2023 18:30:12.047,9.800
08/06/2023 18:30:13.065,9.800
08/06/2023 18:30:14.084,9.800
08/06/2023 18:30:15.103,9.800
08/06/2023 18:30:16.122,9.800
08/06/2023 18:30:17.129,9.700
08/06/2023 18:30:18.143,9.700
08/06/2023 18:30:19.163,9.700
08/06/2023 18:30:20.183,9.800
08/06/2023 18:30:21.203,9.700
08/06/2023 18:30:22.224,9.700
08/06/2023 18:30:23.243,9.800
08/06/2023 18:30:24.267,9.800
08/06/2023 18:30:25.286,9.700
08/06/2023 18:30:26.304,9.700
08/06/2023 18:30:27.334,9.800
08/06/2023 18:30:28.344,9.700
08/06/2023 18:30:29.363,9.700
08/06/2023 18:30:30.384,9.700
08/06/2023 18:30:31.404,9.700
08/06/2023 18:30:32.423,9.700
08/06/2023 18:30:33.443,9.700
08/06/2023 18:30:34.463,9.800
08/06/2023 18:30:35.483,9.700
08/06/2023 18:30:36.503,9.700
08/06/2023 18:30:37.522,9.800
08/06/2023 18:30:39.528,9.700
08/06/2023 18:30:40.543,9.700
08/06/2023 18:30:41.564,9.700
08/06/2023 18:30:42.593,9.700
08/06/2023 18:30:43.603,9.800
08/06/2023 18:30:44.623,9.700
08/06/2023 18:30:45.643,9.800
08/06/2023 18:30:46.664,9.800
08/06/2023 18:30:47.686,9.800
08/06/2023 18:30:48.707,9.700
08/06/2023 18:30:49.723,9.800
08/06/2023 18:30:50.744,9.800
08/06/2023 18:30:51.764,9.800
08/06/2023 18:30:52.783,9.800
08/06/2023 18:30:53.803,9.700
08/06/2023 18:30:54.829,9.800
08/06/2023 18:30:55.843,9.800
08/06/2023 18:30:56.863,9.800
08/06/2023 18:30:57.889,9.800
08/06/2023 18:30:58.902,9.800
08/06/2023 18:30:59.925,9.800
08/06/2023 18:31:00.946,9.800
08/06/2023 18:31:01.967,9.800
08/06/2023 18:31:02.984,9.800
08/06/2023 18:31:04.004,9.800
08/06/2023 18:31:05.023,9.800
08/06/2023 18:31:06.044,9.800
08/06/2023 18:31:07.063,9.800
08/06/2023 18:31:08.083,9.800
08/06/2023 18:31:09.111,9.700
08/06/2023 18:31:10.123,9.800
08/06/2023 18:31:11.144,9.700
08/06/2023 18:31:12.164,9.800
08/06/2023 18:31:13.185,9.700
08/06/2023 18:31:14.204,9.700
08/06/2023 18:31:15.225,9.800
08/06/2023 18:31:16.243,9.800
08/06/2023 18:31:17.263,9.800
08/06/2023 18:31:18.283,9.800
08/06/2023 18:31:19.304,9.800
08/06/2023 18:31:20.324,9.800
08/06/2023 18:31:21.343,9.700
08/06/2023 18:31:22.364,9.700
08/06/2023 18:31:23.385,9.800
08/06/2023 18:31:24.403,9.800
08/06/2023 18:31:25.424,9.700
08/06/2023 18:31:26.444,9.800
08/06/2023 18:31:27.463,9.700
08/06/2023 18:31:28.487,9.800
08/06/2023 18:31:29.506,9.800
08/06/2023 18:31:30.524,9.800
08/06/2023 18:31:31.544,9.800
08/06/2023 18:31:32.563,9.800
08/06/2023 18:31:33.583,9.800
08/06/2023 18:31:34.603,9.800
08/06/2023 18:31:35.623,9.800
08/06/2023 18:31:36.652,9.700
08/06/2023 18:31:37.663,9.700
08/06/2023 18:31:38.683,9.700
08/06/2023 18:31:39.708,9.700
08/06/2023 18:31:40.723,9.700
08/06/2023 18:31:41.745,9.800
08/06/2023 18:31:42.765,9.800
08/06/2023 18:31:43.785,9.700
08/06/2023 18:31:44.805,9.700
08/06/2023 18:31:45.822,9.700
08/06/2023 18:31:46.824,9.700
08/06/2023 18:31:47.843,9.800
08/06/2023 18:31:48.864,9.700
08/06/2023 18:31:49.892,9.700
08/06/2023 18:31:50.903,9.800
08/06/2023 18:31:51.923,9.700
08/06/2023 18:31:52.943,9.700
08/06/2023 18:31:53.964,9.700
08/06/2023 18:31:54.983,9.700
08/06/2023 18:31:56.004,9.700
08/06/2023 18:31:57.023,9.700
08/06/2023 18:31:58.044,9.800
08/06/2023 18:31:59.067,9.700
08/06/2023 18:32:00.084,9.700
08/06/2023 18:32:01.103,9.700
08/06/2023 18:32:02.125,9.700
08/06/2023 18:32:03.143,9.800
08/06/2023 18:32:04.163,9.700
08/06/2023 18:32:05.183,9.800
08/06/2023 18:32:06.203,9.800
08/06/2023 18:32:07.227,9.700
08/06/2023 18:32:08.243,9.800
08/06/2023 18:32:09.263,9.800
08/06/2023 18:32:10.282,9.800
08/06/2023 18:32:11.302,9.800
08/06/2023 18:32:12.323,9.700
08/06/2023 18:32:13.343,9.700
08/06/2023 18:32:14.363,9.800
08/06/2023 18:32:15.392,9.800
08/06/2023 18:32:16.405,9.800
08/06/2023 18:32:17.423,9.800
08/06/2023 18:32:18.444,9.800
08/06/2023 18:32:19.464,9.700
08/06/2023 18:32:20.483,9.800
08/06/2023 18:32:21.504,9.800
08/06/2023 18:32:22.523,9.800
08/06/2023 18:32:23.545,9.800
08/06/2023 18:32:24.563,9.800
08/06/2023 18:32:25.584,9.800
08/06/2023 18:32:26.602,9.700
08/06/2023 18:32:27.623,9.800
08/06/2023 18:32:28.648,9.800
08/06/2023 18:32:29.663,9.800
08/06/2023 18:32:30.683,9.800
08/06/2023 18:32:31.714,9.800
08/06/2023 18:32:32.732,9.800
08/06/2023 18:32:33.743,9.800
08/06/2023 18:32:34.763,9.800
08/06/2023 18:32:35.783,9.800
08/06/2023 18:32:36.805,9.700
08/06/2023 18:32:37.825,9.800
08/06/2023 18:32:38.844,9.700
08/06/2023 18:32:39.866,9.700
08/06/2023 18:32:40.884,9.800
08/06/2023 18:32:41.904,9.800
08/06/2023 18:32:42.925,9.800
08/06/2023 18:32:43.943,9.700
08/06/2023 18:32:44.963,9.800
08/06/2023 18:32:45.984,9.800
08/06/2023 18:32:47.003,9.700
08/06/2023 18:32:48.030,9.800
08/06/2023 18:32:49.042,9.700
08/06/2023 18:32:50.063,9.800
08/06/2023 18:32:51.086,9.700
08/06/2023 18:32:52.103,9.800
08/06/2023 18:32:53.123,9.800
08/06/2023 18:32:54.144,9.800
08/06/2023 18:32:55.164,9.800
08/06/2023 18:32:56.182,9.700
08/06/2023 18:32:57.204,9.700
08/06/2023 18:32:58.223,9.800
08/06/2023 18:32:59.244,9.700
08/06/2023 18:33:00.263,9.800
08/06/2023 18:33:01.291,9.700
08/06/2023 18:33:02.306,9.700
08/06/2023 18:33:03.323,9.700
08/06/2023 18:33:04.343,9.700
08/06/2023 18:33:05.363,9.800
08/06/2023 18:33:06.383,9.700
08/06/2023 18:33:07.393,9.800
08/06/2023 18:33:08.414,9.700
08/06/2023 18:33:09.433,9.700
08/06/2023 18:33:10.454,9.800
08/06/2023 18:33:11.463,9.700
08/06/2023 18:33:12.485,9.700
08/06/2023 18:33:13.493,9.700
08/06/2023 18:33:14.503,9.800
08/06/2023 18:33:15.525,9.700
08/06/2023 18:33:16.536,9.800
08/06/2023 18:33:17.543,9.700
08/06/2023 18:33:18.563,9.700
08/06/2023 18:33:19.582,9.700
08/06/2023 18:33:20.594,9.700
08/06/2023 18:33:21.614,9.700
08/06/2023 18:33:22.633,9.800
08/06/2023 18:33:23.657,9.800
08/06/2023 18:33:24.674,9.800
08/06/2023 18:33:25.684,9.800
08/06/2023 18:33:26.703,9.800
08/06/2023 18:33:27.722,9.800
08/06/2023 18:33:28.743,9.800
08/06/2023 18:33:29.766,9.700
08/06/2023 18:33:30.773,9.800
08/06/2023 18:33:31.783,9.800
08/06/2023 18:33:32.804,9.800
08/06/2023 18:33:33.830,9.700
08/06/2023 18:33:34.843,9.700
08/06/2023 18:33:35.863,9.700
08/06/2023 18:33:36.886,9.700
08/06/2023 18:33:37.903,9.700
08/06/2023 18:33:38.923,9.800
08/06/2023 18:33:39.943,9.700
08/06/2023 18:33:40.953,9.800
08/06/2023 18:33:41.973,9.700
08/06/2023 18:33:42.993,9.700
08/06/2023 18:33:44.018,9.700
08/06/2023 18:33:45.033,9.700
08/06/2023 18:33:46.055,9.800
08/06/2023 18:33:47.084,9.800
08/06/2023 18:33:48.095,9.700
08/06/2023 18:33:49.114,9.800
08/06/2023 18:33:50.133,9.700
08/06/2023 18:33:51.153,9.800
08/06/2023 18:33:52.173,9.700
08/06/2023 18:33:53.197,9.700
08/06/2023 18:33:54.213,9.800
08/06/2023 18:33:55.234,9.700
08/06/2023 18:33:56.253,9.700
08/06/2023 18:33:57.274,9.700
08/06/2023 18:33:58.292,9.700
08/06/2023 18:33:59.314,9.700
08/06/2023 18:34:00.337,9.800
08/06/2023 18:34:01.362,9.700
08/06/2023 18:34:02.373,9.700
08/06/2023 18:34:03.393,9.700
08/06/2023 18:34:04.413,9.700
08/06/2023 18:34:05.433,9.700
08/06/2023 18:34:06.453,9.700
08/06/2023 18:34:07.474,9.700
08/06/2023 18:34:08.493,9.700
08/06/2023 18:34:09.513,9.800
08/06/2023 18:34:10.533,9.700
08/06/2023 18:34:11.556,9.700
08/06/2023 18:34:12.573,9.700
08/06/2023 18:34:13.592,9.800
08/06/2023 18:34:14.613,9.700
08/06/2023 18:34:15.633,9.700
08/06/2023 18:34:16.653,9.800
08/06/2023 18:34:17.673,9.700
08/06/2023 18:34:18.694,9.700
08/06/2023 18:34:19.712,9.700
08/06/2023 18:34:20.732,9.700
08/06/2023 18:34:21.756,9.800
08/06/2023 18:34:22.774,9.800
08/06/2023 18:34:23.793,9.700
08/06/2023 18:34:24.812,9.800
08/06/2023 18:34:25.831,9.800
08/06/2023 18:34:27.831,9.700
08/06/2023 18:34:29.832,9.700
08/06/2023 18:34:30.861,9.800
08/06/2023 18:34:31.872,9.800
08/06/2023 18:34:32.892,9.800
08/06/2023 18:34:33.914,9.700
08/06/2023 18:34:34.933,9.700
08/06/2023 18:34:35.957,9.800
08/06/2023 18:34:36.972,9.700
08/06/2023 18:34:37.993,9.700
08/06/2023 18:34:39.014,9.800
08/06/2023 18:34:40.033,9.800
08/06/2023 18:34:41.053,9.800
08/06/2023 18:34:42.072,9.700
08/06/2023 18:34:43.093,9.700
08/06/2023 18:34:44.115,9.700
08/06/2023 18:34:45.133,9.800
08/06/2023 18:34:46.154,9.800
08/06/2023 18:34:47.173,9.800
08/06/2023 18:34:48.194,9.700
08/06/2023 18:34:49.217,9.700
08/06/2023 18:34:50.234,9.800
08/06/2023 18:34:51.255,9.700
08/06/2023 18:34:52.279,9.700
08/06/2023 18:34:53.293,9.800
08/06/2023 18:34:54.314,9.800
08/06/2023 18:34:55.333,9.800
08/06/2023 18:34:56.353,9.800
08/06/2023 18:34:57.373,9.800
08/06/2023 18:34:58.392,9.800
08/06/2023 18:34:59.413,9.800
08/06/2023 18:35:00.433,9.700
08/06/2023 18:35:01.454,9.800
08/06/2023 18:35:02.472,9.700
08/06/2023 18:35:03.493,9.700
08/06/2023 18:35:04.513,9.800
08/06/2023 18:35:05.534,9.800
08/06/2023 18:35:06.554,9.700
08/06/2023 18:35:07.572,9.700
08/06/2023 18:35:08.592,9.800
08/06/2023 18:35:09.621,9.800
08/06/2023 18:35:10.632,9.800
08/06/2023 18:35:11.655,9.800
08/06/2023 18:35:12.675,9.800
08/06/2023 18:35:13.696,9.700
08/06/2023 18:35:14.714,9.700
08/06/2023 18:35:15.733,9.800
08/06/2023 18:35:16.752,9.700
08/06/2023 18:35:17.772,9.700
08/06/2023 18:35:18.792,9.800
08/06/2023 18:35:19.794,9.700
08/06/2023 18:35:20.819,9.700
08/06/2023 18:35:21.831,9.800
08/06/2023 18:35:23.831,9.700
08/06/2023 18:35:25.831,9.700
08/06/2023 18:35:26.852,9.700
08/06/2023 18:35:27.873,9.700
08/06/2023 18:35:28.893,9.800
08/06/2023 18:35:29.913,9.700
08/06/2023 18:35:30.933,9.700
08/06/2023 18:35:31.952,9.800
08/06/2023 18:35:32.976,9.800
08/06/2023 18:35:33.993,9.700
08/06/2023 18:35:35.013,9.800
08/06/2023 18:35:36.033,9.700
08/06/2023 18:35:37.053,9.800
08/06/2023 18:35:38.072,9.700
08/06/2023 18:35:39.092,9.800
08/06/2023 18:35:40.113,9.800
08/06/2023 18:35:41.133,9.800
08/06/2023 18:35:42.152,9.700
08/06/2023 18:35:43.173,9.700
08/06/2023 18:35:44.192,9.700
08/06/2023 18:35:45.213,9.700
08/06/2023 18:35:46.232,9.800
08/06/2023 18:35:47.253,9.700
08/06/2023 18:35:48.272,9.700
08/06/2023 18:35:50.272,9.700
08/06/2023 18:35:51.292,9.800
08/06/2023 18:35:52.313,9.700
08/06/2023 18:35:53.332,9.700
08/06/2023 18:35:54.352,9.700
08/06/2023 18:35:55.373,9.700
08/06/2023 18:35:56.394,9.700
08/06/2023 18:35:57.414,9.700
08/06/2023 18:35:58.450,9.700
08/06/2023 18:35:59.453,9.700
08/06/2023 18:36:00.473,9.800
08/06/2023 18:36:01.492,9.700
08/06/2023 18:36:02.514,9.800
08/06/2023 18:36:03.534,9.800
08/06/2023 18:36:04.552,9.700
08/06/2023 18:36:05.574,9.700
08/06/2023 18:36:06.593,9.700
08/06/2023 18:36:07.612,9.800
08/06/2023 18:36:08.633,9.800
08/06/2023 18:36:09.652,9.700
08/06/2023 18:36:10.677,9.700
08/06/2023 18:36:11.693,9.700
08/06/2023 18:36:12.713,9.800
08/06/2023 18:36:13.733,9.800
08/06/2023 18:36:14.752,9.800
08/06/2023 18:36:15.773,9.700
08/06/2023 18:36:16.792,9.700
08/06/2023 18:36:17.813,9.800
08/06/2023 18:36:18.831,9.700
08/06/2023 18:36:19.834,9.700
08/06/2023 18:36:20.852,9.700
08/06/2023 18:36:21.872,9.700
08/06/2023 18:36:22.894,9.700
08/06/2023 18:36:23.912,9.700
08/06/2023 18:36:24.941,9.700
