'EPIC SnO.PID.wOP Log File

'Date,SnO.PID.wOP
08/06/2023 23:24:45.570,4.400
08/06/2023 23:24:46.590,4.400
08/06/2023 23:24:47.609,4.400
08/06/2023 23:24:48.630,4.400
08/06/2023 23:24:49.651,4.400
08/06/2023 23:24:50.670,4.400
08/06/2023 23:24:51.692,4.400
08/06/2023 23:24:52.711,4.400
08/06/2023 23:24:53.730,4.400
08/06/2023 23:24:54.750,4.400
08/06/2023 23:24:55.773,4.400
08/06/2023 23:24:56.790,4.400
08/06/2023 23:24:57.811,4.400
08/06/2023 23:24:58.830,4.400
08/06/2023 23:24:59.849,4.400
08/06/2023 23:25:00.875,4.400
08/06/2023 23:25:01.890,4.400
08/06/2023 23:25:02.908,4.400
08/06/2023 23:25:03.910,4.400
08/06/2023 23:25:04.931,4.400
08/06/2023 23:25:05.950,4.400
08/06/2023 23:25:06.974,4.400
08/06/2023 23:25:07.990,4.400
08/06/2023 23:25:09.010,4.400
08/06/2023 23:25:10.030,4.400
08/06/2023 23:25:11.050,4.400
08/06/2023 23:25:12.070,4.400
08/06/2023 23:25:13.089,4.400
08/06/2023 23:25:14.112,4.400
08/06/2023 23:25:15.130,4.400
08/06/2023 23:25:16.150,4.400
08/06/2023 23:25:17.173,4.400
08/06/2023 23:25:18.191,4.400
08/06/2023 23:25:19.210,4.400
08/06/2023 23:25:20.231,4.400
08/06/2023 23:25:21.250,4.400
08/06/2023 23:25:22.277,4.400
08/06/2023 23:25:23.289,4.400
08/06/2023 23:25:24.311,4.400
08/06/2023 23:25:25.330,4.400
08/06/2023 23:25:26.349,4.400
08/06/2023 23:25:27.370,4.400
08/06/2023 23:25:28.389,4.400
08/06/2023 23:25:29.410,4.400
08/06/2023 23:25:30.433,4.400
08/06/2023 23:25:31.450,4.400
08/06/2023 23:25:32.470,4.400
08/06/2023 23:25:33.490,4.400
08/06/2023 23:25:34.518,4.400
08/06/2023 23:25:35.530,4.400
08/06/2023 23:25:36.551,4.400
08/06/2023 23:25:37.570,4.400
08/06/2023 23:25:38.590,4.400
08/06/2023 23:25:39.611,4.400
08/06/2023 23:25:40.629,4.400
08/06/2023 23:25:41.650,4.400
08/06/2023 23:25:42.676,4.400
08/06/2023 23:25:43.691,4.400
08/06/2023 23:25:44.710,4.400
08/06/2023 23:25:45.730,4.400
08/06/2023 23:25:46.750,4.400
08/06/2023 23:25:47.770,4.400
08/06/2023 23:25:48.798,4.400
08/06/2023 23:25:49.809,4.400
08/06/2023 23:25:50.830,4.400
08/06/2023 23:25:51.850,4.400
08/06/2023 23:25:52.874,4.400
08/06/2023 23:25:53.890,4.400
08/06/2023 23:25:54.908,4.400
08/06/2023 23:25:56.908,4.400
08/06/2023 23:25:58.908,4.400
08/06/2023 23:26:00.907,4.400
08/06/2023 23:26:01.908,4.400
08/06/2023 23:26:03.908,4.400
08/06/2023 23:26:05.908,4.400
08/06/2023 23:26:06.910,4.400
08/06/2023 23:26:07.929,4.400
08/06/2023 23:26:08.950,4.400
08/06/2023 23:26:09.970,4.400
08/06/2023 23:26:10.989,4.400
08/06/2023 23:26:12.011,4.400
08/06/2023 23:26:13.030,4.400
08/06/2023 23:26:14.050,4.400
08/06/2023 23:26:15.070,4.400
08/06/2023 23:26:16.090,4.400
08/06/2023 23:26:17.109,4.400
08/06/2023 23:26:18.129,4.400
08/06/2023 23:26:19.150,4.400
08/06/2023 23:26:20.170,4.400
08/06/2023 23:26:21.190,4.400
08/06/2023 23:26:22.212,4.400
08/06/2023 23:26:23.230,4.400
08/06/2023 23:26:24.250,4.400
08/06/2023 23:26:25.270,4.400
08/06/2023 23:26:26.290,4.400
08/06/2023 23:26:27.320,4.400
08/06/2023 23:26:28.329,4.400
08/06/2023 23:26:29.350,4.400
08/06/2023 23:26:30.370,4.400
08/06/2023 23:26:31.390,4.400
08/06/2023 23:26:32.409,4.400
08/06/2023 23:26:33.429,4.400
08/06/2023 23:26:34.449,4.400
08/06/2023 23:26:35.473,4.400
08/06/2023 23:26:36.489,4.400
08/06/2023 23:26:37.511,4.400
08/06/2023 23:26:38.536,4.400
08/06/2023 23:26:39.556,4.400
08/06/2023 23:26:40.570,4.400
08/06/2023 23:26:41.590,4.400
08/06/2023 23:26:42.610,4.400
08/06/2023 23:26:43.631,4.400
08/06/2023 23:26:44.649,4.400
08/06/2023 23:26:45.674,4.400
08/06/2023 23:26:46.689,4.400
08/06/2023 23:26:47.710,4.400
08/06/2023 23:26:48.730,4.400
08/06/2023 23:26:49.750,4.400
08/06/2023 23:26:50.770,4.400
08/06/2023 23:26:51.790,4.400
08/06/2023 23:26:52.810,4.400
08/06/2023 23:26:53.831,4.400
08/06/2023 23:26:54.850,4.400
08/06/2023 23:26:55.873,4.400
08/06/2023 23:26:56.892,4.400
08/06/2023 23:26:57.908,4.400
08/06/2023 23:26:59.908,4.400
08/06/2023 23:27:01.908,4.400
08/06/2023 23:27:03.908,4.400
08/06/2023 23:27:05.908,4.400
08/06/2023 23:27:06.910,4.400
08/06/2023 23:27:07.929,4.400
08/06/2023 23:27:08.950,4.400
08/06/2023 23:27:09.960,4.400
08/06/2023 23:27:10.984,4.400
08/06/2023 23:27:12.000,4.400
08/06/2023 23:27:13.020,4.400
08/06/2023 23:27:14.039,4.400
08/06/2023 23:27:15.060,4.400
08/06/2023 23:27:16.080,4.400
08/06/2023 23:27:17.099,4.400
08/06/2023 23:27:18.119,4.400
08/06/2023 23:27:19.139,4.400
08/06/2023 23:27:20.159,4.400
08/06/2023 23:27:21.180,4.400
08/06/2023 23:27:22.200,4.400
08/06/2023 23:27:23.221,4.400
08/06/2023 23:27:24.246,4.400
08/06/2023 23:27:25.270,4.400
08/06/2023 23:27:26.283,4.400
08/06/2023 23:27:27.301,4.400
08/06/2023 23:27:28.321,4.400
08/06/2023 23:27:29.348,4.400
08/06/2023 23:27:30.360,4.400
08/06/2023 23:27:31.379,4.400
08/06/2023 23:27:32.400,4.400
08/06/2023 23:27:33.420,4.400
08/06/2023 23:27:34.440,4.400
08/06/2023 23:27:35.460,4.400
08/06/2023 23:27:36.482,4.400
08/06/2023 23:27:37.499,4.400
08/06/2023 23:27:38.520,4.400
08/06/2023 23:27:39.541,4.400
08/06/2023 23:27:40.560,4.400
08/06/2023 23:27:41.581,4.400
08/06/2023 23:27:42.608,4.400
08/06/2023 23:27:43.620,4.400
08/06/2023 23:27:44.640,4.400
08/06/2023 23:27:45.659,4.400
08/06/2023 23:27:46.684,4.400
08/06/2023 23:27:47.699,4.400
08/06/2023 23:27:48.720,4.400
08/06/2023 23:27:49.740,4.400
08/06/2023 23:27:50.760,4.400
08/06/2023 23:27:51.780,4.400
08/06/2023 23:27:52.801,4.400
08/06/2023 23:27:53.820,4.400
08/06/2023 23:27:54.842,4.400
08/06/2023 23:27:55.863,4.400
08/06/2023 23:27:56.880,4.400
08/06/2023 23:27:57.898,4.400
08/06/2023 23:27:59.899,4.400
08/06/2023 23:28:00.919,4.400
08/06/2023 23:28:01.939,4.400
08/06/2023 23:28:02.959,4.400
08/06/2023 23:28:03.980,4.400
08/06/2023 23:28:05.000,4.400
08/06/2023 23:28:06.019,4.400
08/06/2023 23:28:07.042,4.400
08/06/2023 23:28:08.059,4.400
08/06/2023 23:28:09.080,4.400
08/06/2023 23:28:10.099,4.400
08/06/2023 23:28:11.119,4.400
08/06/2023 23:28:12.140,4.400
08/06/2023 23:28:13.159,4.400
08/06/2023 23:28:14.180,4.400
08/06/2023 23:28:15.199,4.400
08/06/2023 23:28:16.223,4.400
08/06/2023 23:28:17.240,4.400
08/06/2023 23:28:18.260,4.400
08/06/2023 23:28:19.280,4.400
08/06/2023 23:28:20.300,4.400
08/06/2023 23:28:21.320,4.400
08/06/2023 23:28:22.340,4.400
08/06/2023 23:28:23.359,4.400
08/06/2023 23:28:24.381,4.400
08/06/2023 23:28:25.411,4.400
08/06/2023 23:28:26.420,4.400
08/06/2023 23:28:27.439,4.400
08/06/2023 23:28:28.459,4.400
08/06/2023 23:28:29.480,4.400
08/06/2023 23:28:30.505,4.400
08/06/2023 23:28:31.519,4.400
08/06/2023 23:28:32.541,4.400
08/06/2023 23:28:33.560,4.400
08/06/2023 23:28:34.579,4.400
08/06/2023 23:28:35.601,4.400
08/06/2023 23:28:36.620,4.400
08/06/2023 23:28:37.642,4.400
08/06/2023 23:28:38.661,4.400
08/06/2023 23:28:39.680,4.400
08/06/2023 23:28:40.699,4.400
08/06/2023 23:28:41.719,4.400
08/06/2023 23:28:42.740,4.400
08/06/2023 23:28:43.760,4.400
08/06/2023 23:28:44.780,4.400
08/06/2023 23:28:45.799,4.400
08/06/2023 23:28:46.819,4.400
08/06/2023 23:28:47.839,4.400
08/06/2023 23:28:48.859,4.400
08/06/2023 23:28:49.882,4.400
08/06/2023 23:28:50.900,4.400
08/06/2023 23:28:51.918,4.400
08/06/2023 23:28:52.919,4.400
08/06/2023 23:28:53.940,4.400
08/06/2023 23:28:54.964,4.400
08/06/2023 23:28:55.981,4.400
08/06/2023 23:28:57.000,4.400
08/06/2023 23:28:58.019,4.400
08/06/2023 23:28:59.040,4.400
08/06/2023 23:29:00.059,4.400
08/06/2023 23:29:01.079,4.400
08/06/2023 23:29:02.099,4.400
08/06/2023 23:29:03.119,4.400
08/06/2023 23:29:04.139,4.400
08/06/2023 23:29:05.168,4.400
08/06/2023 23:29:06.180,4.400
08/06/2023 23:29:07.199,4.400
08/06/2023 23:29:08.220,4.400
08/06/2023 23:29:09.240,4.400
08/06/2023 23:29:10.259,4.400
08/06/2023 23:29:11.282,4.400
08/06/2023 23:29:12.299,4.400
08/06/2023 23:29:13.319,4.400
08/06/2023 23:29:14.339,4.400
08/06/2023 23:29:15.361,4.400
08/06/2023 23:29:16.380,4.400
08/06/2023 23:29:17.400,4.400
08/06/2023 23:29:18.419,4.400
08/06/2023 23:29:19.442,4.400
08/06/2023 23:29:20.460,4.400
08/06/2023 23:29:21.479,4.400
08/06/2023 23:29:22.501,4.400
08/06/2023 23:29:23.519,4.400
08/06/2023 23:29:24.539,4.400
08/06/2023 23:29:25.560,4.400
08/06/2023 23:29:26.579,4.400
08/06/2023 23:29:27.600,4.400
08/06/2023 23:29:28.619,4.400
08/06/2023 23:29:29.639,4.400
08/06/2023 23:29:30.659,4.400
08/06/2023 23:29:31.680,4.400
08/06/2023 23:29:32.699,4.400
08/06/2023 23:29:33.720,4.400
08/06/2023 23:29:34.739,4.400
08/06/2023 23:29:35.759,4.400
08/06/2023 23:29:36.782,4.400
08/06/2023 23:29:37.800,4.400
08/06/2023 23:29:38.823,4.400
08/06/2023 23:29:39.841,4.400
08/06/2023 23:29:40.860,4.400
08/06/2023 23:29:41.879,4.400
08/06/2023 23:29:42.899,4.400
08/06/2023 23:29:43.918,4.400
08/06/2023 23:29:44.920,4.400
08/06/2023 23:29:45.940,4.400
08/06/2023 23:29:46.960,4.400
08/06/2023 23:29:47.980,4.400
08/06/2023 23:29:49.000,4.400
08/06/2023 23:29:50.020,4.400
08/06/2023 23:29:51.040,4.400
08/06/2023 23:29:52.062,4.400
08/06/2023 23:29:53.082,4.400
08/06/2023 23:29:54.099,4.400
08/06/2023 23:29:55.120,4.400
08/06/2023 23:29:56.139,4.400
08/06/2023 23:29:57.160,4.400
08/06/2023 23:29:58.189,4.400
08/06/2023 23:29:59.199,4.400
08/06/2023 23:30:00.221,4.400
08/06/2023 23:30:01.240,4.400
08/06/2023 23:30:02.260,4.400
08/06/2023 23:30:03.280,4.400
08/06/2023 23:30:04.299,4.400
08/06/2023 23:30:05.319,4.400
08/06/2023 23:30:06.340,4.400
08/06/2023 23:30:07.360,4.400
08/06/2023 23:30:08.379,4.400
08/06/2023 23:30:09.404,4.400
08/06/2023 23:30:10.424,4.400
08/06/2023 23:30:11.439,4.400
08/06/2023 23:30:12.459,4.400
08/06/2023 23:30:13.480,4.400
08/06/2023 23:30:14.500,4.400
08/06/2023 23:30:15.520,4.400
08/06/2023 23:30:16.540,4.400
08/06/2023 23:30:17.559,4.400
08/06/2023 23:30:18.581,4.400
08/06/2023 23:30:19.601,4.400
08/06/2023 23:30:20.620,4.400
08/06/2023 23:30:21.639,4.400
08/06/2023 23:30:22.660,4.400
08/06/2023 23:30:23.681,4.400
08/06/2023 23:30:24.703,4.400
08/06/2023 23:30:25.719,4.400
08/06/2023 23:30:26.739,4.400
08/06/2023 23:30:27.742,4.400
08/06/2023 23:30:28.761,4.400
08/06/2023 23:30:29.780,4.400
08/06/2023 23:30:30.799,4.400
08/06/2023 23:30:31.822,4.400
08/06/2023 23:30:32.839,4.400
08/06/2023 23:30:33.860,4.400
08/06/2023 23:30:34.879,4.400
08/06/2023 23:30:35.898,4.400
08/06/2023 23:30:37.903,4.400
08/06/2023 23:30:38.919,4.400
08/06/2023 23:30:40.918,4.400
08/06/2023 23:30:42.919,4.400
08/06/2023 23:30:43.939,4.400
08/06/2023 23:30:44.959,4.400
08/06/2023 23:30:45.982,4.400
08/06/2023 23:30:47.000,4.400
08/06/2023 23:30:48.019,4.400
08/06/2023 23:30:49.040,4.400
08/06/2023 23:30:50.075,4.400
08/06/2023 23:30:51.106,4.400
08/06/2023 23:30:52.119,4.400
08/06/2023 23:30:53.139,4.400
08/06/2023 23:30:54.160,4.400
08/06/2023 23:30:55.180,4.400
08/06/2023 23:30:56.199,4.400
08/06/2023 23:30:57.222,4.400
08/06/2023 23:30:58.240,4.400
08/06/2023 23:30:59.259,4.400
08/06/2023 23:31:00.280,4.400
08/06/2023 23:31:01.300,4.400
08/06/2023 23:31:02.319,4.400
08/06/2023 23:31:03.339,4.400
08/06/2023 23:31:04.362,4.400
08/06/2023 23:31:05.379,4.400
08/06/2023 23:31:06.401,4.400
08/06/2023 23:31:07.419,4.400
08/06/2023 23:31:08.439,4.400
08/06/2023 23:31:09.459,4.400
08/06/2023 23:31:10.479,4.400
08/06/2023 23:31:11.503,4.400
08/06/2023 23:31:12.519,4.400
08/06/2023 23:31:13.541,4.400
08/06/2023 23:31:14.568,4.400
08/06/2023 23:31:15.579,4.400
08/06/2023 23:31:16.599,4.400
08/06/2023 23:31:17.620,4.400
08/06/2023 23:31:18.639,4.400
08/06/2023 23:31:19.660,4.400
08/06/2023 23:31:20.679,4.400
08/06/2023 23:31:21.700,4.400
08/06/2023 23:31:22.723,4.400
08/06/2023 23:31:23.739,4.400
08/06/2023 23:31:24.760,4.400
08/06/2023 23:31:25.778,4.400
08/06/2023 23:31:26.799,4.400
08/06/2023 23:31:27.819,4.400
08/06/2023 23:31:28.839,4.400
08/06/2023 23:31:29.860,4.400
08/06/2023 23:31:30.880,4.400
08/06/2023 23:31:31.899,4.400
08/06/2023 23:31:32.911,4.400
08/06/2023 23:31:33.919,4.400
08/06/2023 23:31:34.939,4.400
08/06/2023 23:31:35.962,4.400
08/06/2023 23:31:36.971,4.400
08/06/2023 23:31:37.982,4.400
08/06/2023 23:31:39.002,4.400
08/06/2023 23:31:40.022,4.400
08/06/2023 23:31:41.043,4.400
08/06/2023 23:31:42.059,4.400
08/06/2023 23:31:43.080,4.400
08/06/2023 23:31:44.109,4.400
08/06/2023 23:31:45.119,4.400
08/06/2023 23:31:46.139,4.400
08/06/2023 23:31:47.159,4.400
08/06/2023 23:31:48.179,4.400
08/06/2023 23:31:49.205,4.400
08/06/2023 23:31:50.213,4.400
08/06/2023 23:31:51.232,4.400
08/06/2023 23:31:52.249,4.400
08/06/2023 23:31:53.269,4.400
08/06/2023 23:31:54.281,4.400
08/06/2023 23:31:55.290,4.400
08/06/2023 23:31:56.310,4.400
08/06/2023 23:31:57.330,4.400
08/06/2023 23:31:58.348,4.400
08/06/2023 23:32:00.349,4.400
08/06/2023 23:32:01.377,4.400
08/06/2023 23:32:02.379,4.400
08/06/2023 23:32:03.400,4.400
08/06/2023 23:32:04.410,4.400
08/06/2023 23:32:05.433,4.400
08/06/2023 23:32:06.449,4.400
08/06/2023 23:32:07.470,4.400
08/06/2023 23:32:08.490,4.400
08/06/2023 23:32:09.510,4.400
08/06/2023 23:32:10.530,4.400
08/06/2023 23:32:11.549,4.400
08/06/2023 23:32:12.575,4.400
08/06/2023 23:32:13.589,4.400
08/06/2023 23:32:14.610,4.400
08/06/2023 23:32:15.629,4.400
08/06/2023 23:32:16.650,4.400
08/06/2023 23:32:17.671,4.400
08/06/2023 23:32:18.690,4.400
08/06/2023 23:32:19.710,4.400
08/06/2023 23:32:20.730,4.400
08/06/2023 23:32:21.750,4.400
08/06/2023 23:32:22.770,4.400
08/06/2023 23:32:23.790,4.400
08/06/2023 23:32:24.809,4.400
08/06/2023 23:32:25.829,4.400
08/06/2023 23:32:26.849,4.400
08/06/2023 23:32:27.869,4.400
08/06/2023 23:32:28.893,4.400
08/06/2023 23:32:29.908,4.400
08/06/2023 23:32:31.913,4.400
08/06/2023 23:32:32.928,4.400
08/06/2023 23:32:33.949,4.400
08/06/2023 23:32:34.969,4.400
08/06/2023 23:32:35.989,4.400
08/06/2023 23:32:37.009,4.400
08/06/2023 23:32:38.030,4.400
08/06/2023 23:32:39.049,4.400
08/06/2023 23:32:40.069,4.400
08/06/2023 23:32:41.090,4.400
08/06/2023 23:32:42.109,4.400
08/06/2023 23:32:43.129,4.400
08/06/2023 23:32:44.149,4.400
08/06/2023 23:32:45.169,4.400
08/06/2023 23:32:46.189,4.400
08/06/2023 23:32:47.209,4.400
08/06/2023 23:32:48.229,4.400
08/06/2023 23:32:49.249,4.400
08/06/2023 23:32:50.269,4.400
08/06/2023 23:32:51.296,4.400
08/06/2023 23:32:52.312,4.400
08/06/2023 23:32:53.329,4.400
08/06/2023 23:32:54.349,4.400
08/06/2023 23:32:55.369,4.400
08/06/2023 23:32:56.389,4.400
08/06/2023 23:32:57.409,4.400
08/06/2023 23:32:58.429,4.400
08/06/2023 23:32:59.449,4.400
08/06/2023 23:33:00.470,4.400
08/06/2023 23:33:01.489,4.400
08/06/2023 23:33:02.509,4.400
08/06/2023 23:33:03.529,4.400
08/06/2023 23:33:04.549,4.400
08/06/2023 23:33:05.569,4.400
08/06/2023 23:33:06.589,4.400
08/06/2023 23:33:07.610,4.400
08/06/2023 23:33:08.630,4.400
08/06/2023 23:33:09.659,4.400
08/06/2023 23:33:10.670,4.400
08/06/2023 23:33:11.691,4.400
08/06/2023 23:33:12.710,4.400
08/06/2023 23:33:13.730,4.400
08/06/2023 23:33:14.749,4.400
08/06/2023 23:33:15.769,4.400
08/06/2023 23:33:16.790,4.400
08/06/2023 23:33:17.809,4.400
08/06/2023 23:33:18.829,4.400
08/06/2023 23:33:19.849,4.400
08/06/2023 23:33:20.869,4.400
08/06/2023 23:33:21.889,4.400
08/06/2023 23:33:22.907,4.400
08/06/2023 23:33:23.918,4.400
08/06/2023 23:33:24.929,4.400
08/06/2023 23:33:25.950,4.400
08/06/2023 23:33:26.971,4.400
08/06/2023 23:33:27.989,4.400
08/06/2023 23:33:29.010,4.400
08/06/2023 23:33:30.029,4.400
08/06/2023 23:33:31.049,4.400
08/06/2023 23:33:32.069,4.400
08/06/2023 23:33:33.089,4.400
08/06/2023 23:33:34.109,4.400
08/06/2023 23:33:35.129,4.400
08/06/2023 23:33:36.148,4.400
08/06/2023 23:33:37.172,4.400
08/06/2023 23:33:38.189,4.400
08/06/2023 23:33:39.209,4.400
08/06/2023 23:33:40.229,4.400
08/06/2023 23:33:41.249,4.400
08/06/2023 23:33:42.269,4.400
08/06/2023 23:33:43.290,4.400
08/06/2023 23:33:44.310,4.400
08/06/2023 23:33:45.329,4.400
08/06/2023 23:33:46.350,4.400
08/06/2023 23:33:47.369,4.400
08/06/2023 23:33:48.391,4.400
08/06/2023 23:33:49.420,4.400
08/06/2023 23:33:50.434,4.400
08/06/2023 23:33:51.454,4.400
08/06/2023 23:33:52.469,4.400
08/06/2023 23:33:53.490,4.400
08/06/2023 23:33:54.509,4.400
08/06/2023 23:33:55.530,4.400
08/06/2023 23:33:56.550,4.400
08/06/2023 23:33:57.570,4.400
08/06/2023 23:33:58.589,4.400
08/06/2023 23:33:59.609,4.400
08/06/2023 23:34:00.634,4.400
08/06/2023 23:34:01.650,4.400
08/06/2023 23:34:02.669,4.400
08/06/2023 23:34:03.693,4.400
08/06/2023 23:34:04.710,4.400
08/06/2023 23:34:05.730,4.400
08/06/2023 23:34:06.749,4.400
08/06/2023 23:34:07.770,4.400
08/06/2023 23:34:08.789,4.400
08/06/2023 23:34:09.811,4.400
08/06/2023 23:34:10.830,4.400
08/06/2023 23:34:11.850,4.400
08/06/2023 23:34:12.870,4.400
08/06/2023 23:34:13.889,4.400
08/06/2023 23:34:14.908,4.400
08/06/2023 23:34:15.930,4.400
08/06/2023 23:34:16.949,4.400
08/06/2023 23:34:17.969,4.400
08/06/2023 23:34:18.989,4.400
08/06/2023 23:34:20.009,4.400
08/06/2023 23:34:21.030,4.400
08/06/2023 23:34:22.051,4.400
08/06/2023 23:34:23.072,4.400
08/06/2023 23:34:24.090,4.400
08/06/2023 23:34:25.109,4.400
08/06/2023 23:34:26.129,4.400
08/06/2023 23:34:27.149,4.400
08/06/2023 23:34:28.177,4.400
08/06/2023 23:34:29.189,4.400
08/06/2023 23:34:30.210,4.400
08/06/2023 23:34:31.232,4.400
08/06/2023 23:34:32.249,4.400
08/06/2023 23:34:33.268,4.400
08/06/2023 23:34:34.290,4.400
08/06/2023 23:34:35.309,4.400
08/06/2023 23:34:36.330,4.400
08/06/2023 23:34:37.349,4.400
08/06/2023 23:34:38.369,4.400
08/06/2023 23:34:39.389,4.400
08/06/2023 23:34:40.409,4.400
08/06/2023 23:34:41.437,4.400
08/06/2023 23:34:42.449,4.400
08/06/2023 23:34:43.469,4.400
08/06/2023 23:34:44.490,4.400
08/06/2023 23:34:45.510,4.400
08/06/2023 23:34:46.529,4.400
08/06/2023 23:34:47.549,4.400
08/06/2023 23:34:48.569,4.400
08/06/2023 23:34:49.591,4.400
08/06/2023 23:34:50.609,4.400
08/06/2023 23:34:51.629,4.400
08/06/2023 23:34:52.649,4.400
08/06/2023 23:34:53.669,4.400
08/06/2023 23:34:54.690,4.400
08/06/2023 23:34:55.724,4.400
08/06/2023 23:34:56.743,4.400
08/06/2023 23:34:57.749,4.400
08/06/2023 23:34:58.768,4.400
08/06/2023 23:34:59.791,4.400
08/06/2023 23:35:00.809,4.400
08/06/2023 23:35:01.829,4.400
08/06/2023 23:35:02.849,4.400
08/06/2023 23:35:03.870,4.400
08/06/2023 23:35:04.889,4.400
08/06/2023 23:35:05.907,4.400
08/06/2023 23:35:07.907,4.400
08/06/2023 23:35:08.910,4.400
08/06/2023 23:35:09.930,4.400
08/06/2023 23:35:10.952,4.400
08/06/2023 23:35:11.969,4.400
08/06/2023 23:35:12.989,4.400
08/06/2023 23:35:14.019,4.400
08/06/2023 23:35:15.030,4.400
08/06/2023 23:35:16.049,4.400
08/06/2023 23:35:17.068,4.400
08/06/2023 23:35:18.090,4.400
08/06/2023 23:35:19.109,4.400
08/06/2023 23:35:20.133,4.400
08/06/2023 23:35:21.149,4.400
08/06/2023 23:35:22.170,4.400
08/06/2023 23:35:23.188,4.400
08/06/2023 23:35:24.209,4.400
08/06/2023 23:35:25.230,4.400
08/06/2023 23:35:26.249,4.400
08/06/2023 23:35:27.269,4.400
08/06/2023 23:35:28.291,4.400
08/06/2023 23:35:29.308,4.400
08/06/2023 23:35:30.329,4.400
08/06/2023 23:35:31.349,4.400
08/06/2023 23:35:32.369,4.400
08/06/2023 23:35:33.389,4.400
08/06/2023 23:35:34.408,4.400
08/06/2023 23:35:35.429,4.400
08/06/2023 23:35:36.450,4.400
08/06/2023 23:35:37.472,4.400
08/06/2023 23:35:38.490,4.400
08/06/2023 23:35:39.517,4.400
08/06/2023 23:35:40.529,4.400
08/06/2023 23:35:41.549,4.400
08/06/2023 23:35:42.568,4.400
08/06/2023 23:35:43.588,4.400
08/06/2023 23:35:44.609,4.400
08/06/2023 23:35:45.629,4.400
08/06/2023 23:35:46.651,4.400
08/06/2023 23:35:47.673,4.400
08/06/2023 23:35:48.690,4.400
08/06/2023 23:35:49.709,4.400
08/06/2023 23:35:50.729,4.400
08/06/2023 23:35:51.750,4.400
08/06/2023 23:35:52.770,4.400
08/06/2023 23:35:53.788,4.400
08/06/2023 23:35:54.799,4.400
08/06/2023 23:35:55.810,4.400
08/06/2023 23:35:56.828,4.400
08/06/2023 23:35:57.849,4.400
08/06/2023 23:35:58.873,4.400
08/06/2023 23:35:59.888,4.400
08/06/2023 23:36:00.908,4.400
08/06/2023 23:36:02.907,4.400
08/06/2023 23:36:04.907,4.400
08/06/2023 23:36:06.908,4.400
08/06/2023 23:36:07.928,4.400
08/06/2023 23:36:08.948,4.400
08/06/2023 23:36:09.968,4.400
08/06/2023 23:36:10.989,4.400
08/06/2023 23:36:12.009,4.400
08/06/2023 23:36:13.031,4.400
08/06/2023 23:36:14.050,4.400
08/06/2023 23:36:15.069,4.400
08/06/2023 23:36:16.088,4.400
08/06/2023 23:36:17.108,4.400
08/06/2023 23:36:18.128,4.400
08/06/2023 23:36:19.150,4.400
08/06/2023 23:36:20.172,4.400
08/06/2023 23:36:21.190,4.400
08/06/2023 23:36:22.209,4.400
08/06/2023 23:36:23.230,4.400
08/06/2023 23:36:24.248,4.400
08/06/2023 23:36:25.269,4.400
08/06/2023 23:36:26.297,4.400
08/06/2023 23:36:27.309,4.400
08/06/2023 23:36:28.329,4.400
08/06/2023 23:36:29.349,4.400
08/06/2023 23:36:30.368,4.400
08/06/2023 23:36:31.390,4.400
08/06/2023 23:36:32.413,4.400
08/06/2023 23:36:33.429,4.400
08/06/2023 23:36:34.454,4.400
08/06/2023 23:36:35.474,4.400
08/06/2023 23:36:36.490,4.400
08/06/2023 23:36:37.509,4.400
08/06/2023 23:36:38.529,4.400
08/06/2023 23:36:39.558,4.400
08/06/2023 23:36:40.569,4.400
08/06/2023 23:36:41.589,4.400
08/06/2023 23:36:42.609,4.400
08/06/2023 23:36:43.632,4.400
08/06/2023 23:36:44.651,4.400
08/06/2023 23:36:45.670,4.400
08/06/2023 23:36:46.689,4.400
08/06/2023 23:36:47.708,4.400
08/06/2023 23:36:48.728,4.400
08/06/2023 23:36:49.756,4.400
08/06/2023 23:36:50.769,4.400
08/06/2023 23:36:51.789,4.400
08/06/2023 23:36:52.819,4.400
08/06/2023 23:36:53.831,4.400
08/06/2023 23:36:54.848,4.400
08/06/2023 23:36:55.869,4.400
08/06/2023 23:36:56.888,4.400
08/06/2023 23:36:57.907,4.400
08/06/2023 23:36:58.909,4.400
08/06/2023 23:36:59.928,4.400
08/06/2023 23:37:00.949,4.400
08/06/2023 23:37:01.970,4.400
08/06/2023 23:37:02.990,4.400
08/06/2023 23:37:04.013,4.400
08/06/2023 23:37:05.029,4.400
08/06/2023 23:37:06.049,4.400
08/06/2023 23:37:07.070,4.400
08/06/2023 23:37:08.093,4.400
08/06/2023 23:37:09.109,4.400
08/06/2023 23:37:10.131,4.400
08/06/2023 23:37:11.148,4.400
08/06/2023 23:37:12.169,4.400
08/06/2023 23:37:13.188,4.400
08/06/2023 23:37:14.209,4.400
08/06/2023 23:37:15.228,4.400
08/06/2023 23:37:16.248,4.400
08/06/2023 23:37:17.250,4.400
08/06/2023 23:37:18.270,4.400
08/06/2023 23:37:19.290,4.400
08/06/2023 23:37:20.312,4.400
08/06/2023 23:37:21.329,4.400
08/06/2023 23:37:22.348,4.400
08/06/2023 23:37:23.370,4.400
08/06/2023 23:37:24.390,4.400
08/06/2023 23:37:25.409,4.400
08/06/2023 23:37:26.429,4.400
08/06/2023 23:37:27.450,4.400
08/06/2023 23:37:28.469,4.400
08/06/2023 23:37:29.490,4.400
08/06/2023 23:37:30.510,4.400
08/06/2023 23:37:31.529,4.400
08/06/2023 23:37:32.550,4.400
