'EPIC Ga.PID.wOP Log File

'Date,Ga.PID.wOP
08/06/2023 16:24:28.440,5.900
08/06/2023 16:24:29.457,6.000
08/06/2023 16:24:30.477,5.900
08/06/2023 16:24:31.497,6.000
08/06/2023 16:24:32.517,6.000
08/06/2023 16:24:33.536,6.000
08/06/2023 16:24:34.557,5.900
08/06/2023 16:24:35.578,5.900
08/06/2023 16:24:36.598,5.900
08/06/2023 16:24:37.616,6.000
08/06/2023 16:24:38.640,5.900
08/06/2023 16:24:39.660,6.000
08/06/2023 16:24:40.678,6.000
08/06/2023 16:24:41.697,6.000
08/06/2023 16:24:42.718,6.100
08/06/2023 16:24:43.736,6.000
08/06/2023 16:24:44.757,5.900
08/06/2023 16:24:45.778,6.000
08/06/2023 16:24:46.796,5.900
08/06/2023 16:24:47.817,6.000
08/06/2023 16:24:48.851,6.000
08/06/2023 16:24:49.856,6.000
08/06/2023 16:24:50.877,6.000
08/06/2023 16:24:51.898,6.000
08/06/2023 16:24:52.919,6.000
08/06/2023 16:24:53.940,6.000
08/06/2023 16:24:54.955,6.000
08/06/2023 16:24:55.978,6.000
08/06/2023 16:24:56.989,6.000
08/06/2023 16:24:58.006,5.900
08/06/2023 16:24:59.026,5.900
08/06/2023 16:25:00.048,5.900
08/06/2023 16:25:01.068,6.000
08/06/2023 16:25:02.086,5.800
08/06/2023 16:25:03.108,5.900
08/06/2023 16:25:04.138,6.000
08/06/2023 16:25:05.148,5.900
08/06/2023 16:25:06.166,5.800
08/06/2023 16:25:07.186,5.900
08/06/2023 16:25:08.206,5.900
08/06/2023 16:25:09.226,5.900
08/06/2023 16:25:10.246,5.900
08/06/2023 16:25:11.270,5.900
08/06/2023 16:25:12.287,6.000
08/06/2023 16:25:13.306,5.900
08/06/2023 16:25:14.328,5.900
08/06/2023 16:25:15.346,5.900
08/06/2023 16:25:16.367,5.800
08/06/2023 16:25:17.391,5.900
08/06/2023 16:25:18.416,5.900
08/06/2023 16:25:19.429,6.000
08/06/2023 16:25:20.448,5.900
08/06/2023 16:25:21.466,5.900
08/06/2023 16:25:22.486,6.100
08/06/2023 16:25:23.509,6.000
08/06/2023 16:25:24.527,6.000
08/06/2023 16:25:25.546,5.900
08/06/2023 16:25:26.567,6.000
08/06/2023 16:25:27.587,6.000
08/06/2023 16:25:28.607,6.000
08/06/2023 16:25:29.628,5.900
08/06/2023 16:25:30.646,6.000
08/06/2023 16:25:31.676,6.000
08/06/2023 16:25:32.686,6.000
08/06/2023 16:25:33.707,6.000
08/06/2023 16:25:34.726,6.000
08/06/2023 16:25:35.747,6.000
08/06/2023 16:25:36.767,6.000
08/06/2023 16:25:37.787,5.900
08/06/2023 16:25:38.806,6.000
08/06/2023 16:25:39.827,5.900
08/06/2023 16:25:40.846,5.900
08/06/2023 16:25:41.866,5.900
08/06/2023 16:25:42.886,6.000
08/06/2023 16:25:43.907,5.900
08/06/2023 16:25:44.926,5.900
08/06/2023 16:25:45.946,6.000
08/06/2023 16:25:46.967,6.000
08/06/2023 16:25:47.987,6.000
08/06/2023 16:25:49.007,5.900
08/06/2023 16:25:50.026,5.900
08/06/2023 16:25:51.046,6.000
08/06/2023 16:25:52.066,5.900
08/06/2023 16:25:53.086,5.900
08/06/2023 16:25:54.106,6.000
08/06/2023 16:25:55.129,6.000
08/06/2023 16:25:56.146,5.900
08/06/2023 16:25:57.169,5.900
08/06/2023 16:25:58.187,5.900
08/06/2023 16:25:59.206,6.000
08/06/2023 16:26:00.226,5.900
08/06/2023 16:26:01.247,5.900
08/06/2023 16:26:02.266,6.000
08/06/2023 16:26:03.289,6.000
08/06/2023 16:26:04.307,6.000
08/06/2023 16:26:05.326,5.900
08/06/2023 16:26:06.346,5.900
08/06/2023 16:26:07.369,5.900
08/06/2023 16:26:08.388,6.000
08/06/2023 16:26:09.406,6.000
08/06/2023 16:26:10.426,5.900
08/06/2023 16:26:11.458,5.900
08/06/2023 16:26:12.466,6.000
08/06/2023 16:26:13.487,6.000
08/06/2023 16:26:14.506,6.000
08/06/2023 16:26:15.526,6.000
08/06/2023 16:26:16.547,6.000
08/06/2023 16:26:17.567,6.000
08/06/2023 16:26:18.586,6.000
08/06/2023 16:26:19.611,6.000
08/06/2023 16:26:20.626,6.000
08/06/2023 16:26:21.648,6.000
08/06/2023 16:26:22.659,5.900
08/06/2023 16:26:23.668,5.900
08/06/2023 16:26:24.686,6.000
08/06/2023 16:26:25.707,5.900
08/06/2023 16:26:26.728,5.900
08/06/2023 16:26:27.747,5.900
08/06/2023 16:26:28.756,5.900
08/06/2023 16:26:29.776,5.900
08/06/2023 16:26:30.799,6.000
08/06/2023 16:26:31.817,6.000
08/06/2023 16:26:32.826,5.900
08/06/2023 16:26:33.837,5.900
08/06/2023 16:26:34.846,6.000
08/06/2023 16:26:35.866,5.900
08/06/2023 16:26:36.887,5.900
08/06/2023 16:26:37.907,5.900
08/06/2023 16:26:38.918,6.000
08/06/2023 16:26:39.929,5.800
08/06/2023 16:26:40.957,6.000
08/06/2023 16:26:41.976,5.900
08/06/2023 16:26:42.996,5.900
08/06/2023 16:26:44.019,6.000
08/06/2023 16:26:45.038,6.000
08/06/2023 16:26:46.057,5.900
08/06/2023 16:26:47.077,6.000
08/06/2023 16:26:48.096,5.900
08/06/2023 16:26:49.117,6.000
08/06/2023 16:26:50.140,6.000
08/06/2023 16:26:51.157,6.000
08/06/2023 16:26:52.176,6.000
08/06/2023 16:26:53.198,6.000
08/06/2023 16:26:54.217,6.000
08/06/2023 16:26:55.236,6.000
08/06/2023 16:26:56.258,6.000
08/06/2023 16:26:57.278,6.000
08/06/2023 16:26:58.289,5.900
08/06/2023 16:26:59.307,5.900
08/06/2023 16:27:00.326,5.900
08/06/2023 16:27:01.346,5.900
08/06/2023 16:27:02.370,5.900
08/06/2023 16:27:03.387,5.900
08/06/2023 16:27:04.407,5.900
08/06/2023 16:27:05.426,5.900
08/06/2023 16:27:06.446,5.900
08/06/2023 16:27:07.467,6.000
08/06/2023 16:27:08.494,5.900
08/06/2023 16:27:09.509,5.900
08/06/2023 16:27:10.528,6.000
08/06/2023 16:27:11.551,6.000
08/06/2023 16:27:12.566,5.900
08/06/2023 16:27:13.586,6.000
08/06/2023 16:27:14.608,5.900
08/06/2023 16:27:15.626,5.900
08/06/2023 16:27:16.647,5.900
08/06/2023 16:27:17.667,5.900
08/06/2023 16:27:18.676,5.900
08/06/2023 16:27:19.696,5.900
08/06/2023 16:27:20.716,5.900
08/06/2023 16:27:21.736,5.900
08/06/2023 16:27:22.766,5.900
08/06/2023 16:27:23.776,5.900
08/06/2023 16:27:24.796,5.900
08/06/2023 16:27:25.816,6.000
08/06/2023 16:27:26.827,5.900
08/06/2023 16:27:27.846,6.000
08/06/2023 16:27:28.866,5.900
08/06/2023 16:27:29.887,6.000
08/06/2023 16:27:30.906,6.000
08/06/2023 16:27:31.926,5.900
08/06/2023 16:27:32.946,5.900
08/06/2023 16:27:33.966,5.900
08/06/2023 16:27:34.986,5.900
08/06/2023 16:27:36.018,6.000
08/06/2023 16:27:37.028,5.900
08/06/2023 16:27:38.047,5.900
08/06/2023 16:27:39.065,6.000
08/06/2023 16:27:40.087,6.000
08/06/2023 16:27:41.106,6.000
08/06/2023 16:27:42.126,6.000
08/06/2023 16:27:43.147,6.000
08/06/2023 16:27:44.168,5.900
08/06/2023 16:27:45.186,6.000
08/06/2023 16:27:46.197,6.000
08/06/2023 16:27:47.219,6.000
08/06/2023 16:27:48.239,5.900
08/06/2023 16:27:49.256,6.000
08/06/2023 16:27:50.277,6.000
08/06/2023 16:27:51.296,5.900
08/06/2023 16:27:52.317,5.900
08/06/2023 16:27:53.336,6.000
08/06/2023 16:27:54.349,5.900
08/06/2023 16:27:55.370,6.000
08/06/2023 16:27:56.387,6.000
08/06/2023 16:27:57.406,5.900
08/06/2023 16:27:58.426,6.000
08/06/2023 16:27:59.446,6.000
08/06/2023 16:28:00.467,5.900
08/06/2023 16:28:01.487,5.900
08/06/2023 16:28:02.515,5.900
08/06/2023 16:28:03.547,6.000
08/06/2023 16:28:04.567,6.000
08/06/2023 16:28:05.589,5.900
08/06/2023 16:28:06.609,6.000
08/06/2023 16:28:07.616,5.900
08/06/2023 16:28:08.640,6.000
08/06/2023 16:28:09.657,6.000
08/06/2023 16:28:10.677,6.000
08/06/2023 16:28:11.696,5.900
08/06/2023 16:28:12.719,6.000
08/06/2023 16:28:13.737,6.000
08/06/2023 16:28:14.757,6.000
08/06/2023 16:28:15.785,5.900
08/06/2023 16:28:16.796,5.900
08/06/2023 16:28:17.816,5.900
08/06/2023 16:28:18.837,6.000
08/06/2023 16:28:19.859,5.900
08/06/2023 16:28:20.866,6.000
08/06/2023 16:28:21.886,5.900
08/06/2023 16:28:22.906,5.900
08/06/2023 16:28:23.925,5.900
08/06/2023 16:28:24.947,6.100
08/06/2023 16:28:25.966,6.000
08/06/2023 16:28:26.987,6.000
08/06/2023 16:28:28.005,5.800
08/06/2023 16:28:29.025,5.900
08/06/2023 16:28:30.047,5.900
08/06/2023 16:28:31.065,6.000
08/06/2023 16:28:32.088,6.000
08/06/2023 16:28:33.106,6.000
08/06/2023 16:28:34.126,5.900
08/06/2023 16:28:35.149,6.000
08/06/2023 16:28:36.166,5.900
08/06/2023 16:28:37.186,6.000
08/06/2023 16:28:38.205,5.900
08/06/2023 16:28:39.226,5.900
08/06/2023 16:28:40.246,6.000
08/06/2023 16:28:41.266,6.000
08/06/2023 16:28:42.286,5.900
08/06/2023 16:28:43.309,5.900
08/06/2023 16:28:44.327,5.900
08/06/2023 16:28:45.345,5.900
08/06/2023 16:28:46.367,6.000
08/06/2023 16:28:47.387,5.900
08/06/2023 16:28:48.396,5.900
08/06/2023 16:28:49.416,5.900
08/06/2023 16:28:50.435,5.900
08/06/2023 16:28:51.458,6.000
08/06/2023 16:28:52.477,5.900
08/06/2023 16:28:53.496,6.000
08/06/2023 16:28:54.517,6.000
08/06/2023 16:28:55.537,5.900
08/06/2023 16:28:56.557,5.900
08/06/2023 16:28:57.577,5.900
08/06/2023 16:28:58.596,5.900
08/06/2023 16:28:59.620,6.000
08/06/2023 16:29:00.639,6.000
08/06/2023 16:29:01.656,6.000
08/06/2023 16:29:02.676,5.900
08/06/2023 16:29:03.696,6.000
08/06/2023 16:29:04.716,6.000
08/06/2023 16:29:05.737,6.000
08/06/2023 16:29:06.756,6.000
08/06/2023 16:29:07.776,5.900
08/06/2023 16:29:08.796,5.900
08/06/2023 16:29:09.815,6.000
08/06/2023 16:29:10.837,5.900
08/06/2023 16:29:11.856,5.900
08/06/2023 16:29:12.876,5.900
08/06/2023 16:29:13.885,6.000
08/06/2023 16:29:14.905,5.900
08/06/2023 16:29:15.927,5.900
08/06/2023 16:29:16.947,6.000
08/06/2023 16:29:17.967,6.000
08/06/2023 16:29:18.985,5.800
08/06/2023 16:29:20.006,5.900
08/06/2023 16:29:21.026,5.900
08/06/2023 16:29:22.048,5.900
08/06/2023 16:29:23.065,6.000
08/06/2023 16:29:24.086,5.900
08/06/2023 16:29:25.105,5.900
08/06/2023 16:29:26.126,5.900
08/06/2023 16:29:27.150,6.000
08/06/2023 16:29:28.167,5.900
08/06/2023 16:29:29.186,6.000
08/06/2023 16:29:30.216,5.900
08/06/2023 16:29:31.226,5.900
08/06/2023 16:29:32.245,5.900
08/06/2023 16:29:33.265,6.000
08/06/2023 16:29:34.286,6.000
08/06/2023 16:29:35.309,5.900
08/06/2023 16:29:36.329,6.000
08/06/2023 16:29:37.345,6.000
08/06/2023 16:29:38.346,6.000
08/06/2023 16:29:39.367,5.900
08/06/2023 16:29:40.385,5.900
08/06/2023 16:29:41.407,6.000
08/06/2023 16:29:42.426,6.000
08/06/2023 16:29:43.454,5.900
08/06/2023 16:29:44.468,6.000
08/06/2023 16:29:45.486,6.000
08/06/2023 16:29:46.508,5.900
08/06/2023 16:29:47.527,5.900
08/06/2023 16:29:48.546,5.900
08/06/2023 16:29:49.568,5.900
08/06/2023 16:29:50.576,5.900
08/06/2023 16:29:51.598,5.900
08/06/2023 16:29:52.618,5.900
08/06/2023 16:29:53.635,6.000
08/06/2023 16:29:54.655,6.000
08/06/2023 16:29:55.681,5.900
08/06/2023 16:29:56.697,5.900
08/06/2023 16:29:57.716,5.900
08/06/2023 16:29:58.736,5.900
08/06/2023 16:29:59.748,5.900
08/06/2023 16:30:00.769,5.900
08/06/2023 16:30:01.786,6.000
08/06/2023 16:30:02.806,5.900
08/06/2023 16:30:03.826,5.900
08/06/2023 16:30:04.848,6.000
08/06/2023 16:30:05.867,6.000
08/06/2023 16:30:06.886,5.900
08/06/2023 16:30:07.905,6.000
08/06/2023 16:30:08.925,5.900
08/06/2023 16:30:09.948,6.000
08/06/2023 16:30:10.970,6.000
08/06/2023 16:30:11.994,6.000
08/06/2023 16:30:13.007,6.000
08/06/2023 16:30:14.029,5.900
08/06/2023 16:30:15.046,6.000
08/06/2023 16:30:16.066,6.000
08/06/2023 16:30:17.085,5.900
08/06/2023 16:30:18.105,6.000
08/06/2023 16:30:19.126,6.000
08/06/2023 16:30:20.146,6.000
08/06/2023 16:30:21.165,6.000
08/06/2023 16:30:22.186,6.000
08/06/2023 16:30:23.206,6.000
08/06/2023 16:30:24.226,6.000
08/06/2023 16:30:25.248,6.000
08/06/2023 16:30:26.267,6.000
08/06/2023 16:30:27.285,6.000
08/06/2023 16:30:28.306,5.900
08/06/2023 16:30:29.327,6.000
08/06/2023 16:30:30.345,5.900
08/06/2023 16:30:31.366,6.000
08/06/2023 16:30:32.387,5.900
08/06/2023 16:30:33.407,5.900
08/06/2023 16:30:34.425,6.000
08/06/2023 16:30:35.447,6.000
08/06/2023 16:30:36.467,6.000
08/06/2023 16:30:37.490,5.900
08/06/2023 16:30:38.507,5.900
08/06/2023 16:30:39.535,5.900
08/06/2023 16:30:40.546,5.900
08/06/2023 16:30:41.567,5.900
08/06/2023 16:30:42.586,5.900
08/06/2023 16:30:43.606,5.900
08/06/2023 16:30:44.626,6.000
08/06/2023 16:30:45.647,5.900
08/06/2023 16:30:46.665,6.000
08/06/2023 16:30:47.686,5.900
08/06/2023 16:30:48.708,5.900
08/06/2023 16:30:49.728,5.900
08/06/2023 16:30:50.746,5.900
08/06/2023 16:30:51.766,5.900
08/06/2023 16:30:52.785,5.900
08/06/2023 16:30:53.807,6.000
08/06/2023 16:30:54.826,5.900
08/06/2023 16:30:55.845,5.900
08/06/2023 16:30:56.867,5.900
08/06/2023 16:30:57.886,5.900
08/06/2023 16:30:58.906,5.900
08/06/2023 16:30:59.926,5.900
08/06/2023 16:31:00.946,5.900
08/06/2023 16:31:01.966,6.000
08/06/2023 16:31:03.415,5.900
08/06/2023 16:31:04.450,5.900
08/06/2023 16:31:05.461,6.000
08/06/2023 16:31:06.481,5.900
08/06/2023 16:31:07.504,5.900
08/06/2023 16:31:08.521,5.900
08/06/2023 16:31:09.542,6.000
08/06/2023 16:31:10.562,5.900
08/06/2023 16:31:11.581,5.900
08/06/2023 16:31:12.603,5.900
08/06/2023 16:31:13.629,5.900
08/06/2023 16:31:14.641,6.000
08/06/2023 16:31:15.660,6.000
08/06/2023 16:31:16.671,6.000
08/06/2023 16:31:17.691,5.900
08/06/2023 16:31:18.701,6.000
08/06/2023 16:31:19.721,5.900
08/06/2023 16:31:20.750,6.000
08/06/2023 16:31:21.765,5.900
08/06/2023 16:31:22.780,5.900
08/06/2023 16:31:24.780,5.900
08/06/2023 16:31:25.781,5.900
08/06/2023 16:31:27.780,6.000
08/06/2023 16:31:29.780,6.000
08/06/2023 16:31:31.780,6.000
08/06/2023 16:31:33.780,5.900
08/06/2023 16:31:35.779,6.000
08/06/2023 16:31:37.780,5.900
08/06/2023 16:31:38.782,5.900
08/06/2023 16:31:39.801,6.000
08/06/2023 16:31:40.821,5.900
08/06/2023 16:31:41.841,5.900
08/06/2023 16:31:42.862,5.900
08/06/2023 16:31:43.882,5.900
08/06/2023 16:31:44.902,5.900
08/06/2023 16:31:45.921,6.000
08/06/2023 16:31:46.941,6.000
08/06/2023 16:31:47.962,5.900
08/06/2023 16:31:48.981,5.900
08/06/2023 16:31:50.004,5.900
08/06/2023 16:31:51.022,6.000
08/06/2023 16:31:52.041,6.000
08/06/2023 16:31:53.061,5.900
08/06/2023 16:31:54.071,6.000
08/06/2023 16:31:55.091,6.000
08/06/2023 16:31:56.112,6.000
08/06/2023 16:31:57.131,6.000
08/06/2023 16:31:58.152,6.000
08/06/2023 16:31:59.172,6.000
08/06/2023 16:32:00.193,5.900
08/06/2023 16:32:01.211,6.000
08/06/2023 16:32:02.233,6.000
08/06/2023 16:32:03.251,5.900
08/06/2023 16:32:04.271,6.000
08/06/2023 16:32:05.300,5.900
08/06/2023 16:32:06.312,6.000
08/06/2023 16:32:07.332,6.000
08/06/2023 16:32:08.353,5.900
08/06/2023 16:32:09.374,6.000
08/06/2023 16:32:10.392,6.000
08/06/2023 16:32:11.410,6.000
08/06/2023 16:32:12.431,5.900
08/06/2023 16:32:13.451,5.900
08/06/2023 16:32:14.471,5.900
08/06/2023 16:32:15.494,5.900
08/06/2023 16:32:16.513,5.900
08/06/2023 16:32:17.532,5.900
08/06/2023 16:32:18.554,5.900
08/06/2023 16:32:19.571,5.900
08/06/2023 16:32:20.591,5.900
08/06/2023 16:32:21.611,5.900
08/06/2023 16:32:22.632,5.900
08/06/2023 16:32:23.651,6.000
08/06/2023 16:32:24.670,5.900
08/06/2023 16:32:25.691,5.900
08/06/2023 16:32:26.715,6.000
08/06/2023 16:32:27.732,5.900
08/06/2023 16:32:28.753,5.900
08/06/2023 16:32:29.772,5.900
08/06/2023 16:32:30.800,5.900
08/06/2023 16:32:31.811,6.000
08/06/2023 16:32:32.831,6.000
08/06/2023 16:32:33.852,5.900
08/06/2023 16:32:34.875,5.900
08/06/2023 16:32:35.891,6.000
08/06/2023 16:32:36.912,5.900
08/06/2023 16:32:37.932,5.900
08/06/2023 16:32:38.952,5.900
08/06/2023 16:32:39.971,6.000
08/06/2023 16:32:40.991,5.900
08/06/2023 16:32:42.012,5.900
08/06/2023 16:32:43.032,5.900
08/06/2023 16:32:44.054,5.900
08/06/2023 16:32:45.072,6.000
08/06/2023 16:32:46.091,6.000
08/06/2023 16:32:47.111,6.000
08/06/2023 16:32:48.131,6.000
08/06/2023 16:32:49.151,6.000
08/06/2023 16:32:50.171,5.900
08/06/2023 16:32:51.194,6.000
08/06/2023 16:32:52.212,6.000
08/06/2023 16:32:53.231,6.000
08/06/2023 16:32:54.251,6.000
08/06/2023 16:32:55.271,6.000
08/06/2023 16:32:56.291,5.900
08/06/2023 16:32:57.310,6.000
08/06/2023 16:32:58.340,5.900
08/06/2023 16:32:59.350,5.900
08/06/2023 16:33:00.372,6.000
08/06/2023 16:33:01.391,5.900
08/06/2023 16:33:02.412,5.900
08/06/2023 16:33:03.436,5.900
08/06/2023 16:33:04.451,6.000
08/06/2023 16:33:05.472,5.900
08/06/2023 16:33:06.492,6.000
08/06/2023 16:33:07.512,6.000
08/06/2023 16:33:08.532,5.900
08/06/2023 16:33:09.552,5.900
08/06/2023 16:33:10.580,5.900
08/06/2023 16:33:11.592,6.000
08/06/2023 16:33:12.613,6.000
08/06/2023 16:33:13.631,6.000
08/06/2023 16:33:14.652,6.000
08/06/2023 16:33:15.671,5.900
08/06/2023 16:33:16.691,6.000
08/06/2023 16:33:17.711,6.000
08/06/2023 16:33:18.731,6.000
08/06/2023 16:33:19.754,5.900
08/06/2023 16:33:20.780,5.900
08/06/2023 16:33:21.791,6.000
08/06/2023 16:33:22.810,6.000
08/06/2023 16:33:23.831,5.900
08/06/2023 16:33:24.851,6.000
08/06/2023 16:33:25.871,6.000
08/06/2023 16:33:26.892,6.000
08/06/2023 16:33:27.913,6.000
08/06/2023 16:33:28.931,6.000
08/06/2023 16:33:29.951,6.000
08/06/2023 16:33:30.971,5.900
08/06/2023 16:33:31.992,5.900
08/06/2023 16:33:33.011,6.000
08/06/2023 16:33:34.021,6.000
08/06/2023 16:33:35.042,6.000
08/06/2023 16:33:36.061,6.000
08/06/2023 16:33:37.083,6.000
08/06/2023 16:33:38.101,5.900
08/06/2023 16:33:39.122,5.900
08/06/2023 16:33:40.141,6.000
08/06/2023 16:33:41.162,5.900
08/06/2023 16:33:42.181,5.900
08/06/2023 16:33:43.201,5.900
08/06/2023 16:33:44.221,5.900
08/06/2023 16:33:45.244,5.900
08/06/2023 16:33:46.262,5.900
08/06/2023 16:33:47.282,5.900
08/06/2023 16:33:48.301,5.800
08/06/2023 16:33:49.321,5.900
08/06/2023 16:33:50.341,6.000
08/06/2023 16:33:51.362,5.900
08/06/2023 16:33:52.381,5.900
08/06/2023 16:33:53.410,5.900
08/06/2023 16:33:54.423,5.900
08/06/2023 16:33:55.444,5.900
08/06/2023 16:33:56.461,5.900
08/06/2023 16:33:57.480,5.900
08/06/2023 16:33:58.501,5.900
08/06/2023 16:33:59.521,5.900
08/06/2023 16:34:00.542,5.900
08/06/2023 16:34:01.561,5.900
08/06/2023 16:34:02.581,6.000
08/06/2023 16:34:03.601,5.900
08/06/2023 16:34:04.620,5.900
08/06/2023 16:34:05.641,5.900
08/06/2023 16:34:06.661,5.900
08/06/2023 16:34:07.680,5.900
08/06/2023 16:34:08.700,5.900
08/06/2023 16:34:09.722,5.900
08/06/2023 16:34:10.749,5.900
08/06/2023 16:34:11.761,5.900
08/06/2023 16:34:12.779,5.900
08/06/2023 16:34:13.801,5.800
08/06/2023 16:34:14.820,6.100
08/06/2023 16:34:15.841,6.400
08/06/2023 16:34:16.861,6.700
08/06/2023 16:34:17.881,6.900
08/06/2023 16:34:18.902,7.000
08/06/2023 16:34:19.920,7.300
08/06/2023 16:34:20.941,7.500
08/06/2023 16:34:21.961,7.700
08/06/2023 16:34:22.981,7.700
08/06/2023 16:34:24.014,7.700
08/06/2023 16:34:25.022,7.700
08/06/2023 16:34:26.041,7.700
08/06/2023 16:34:27.061,7.700
08/06/2023 16:34:28.081,7.600
08/06/2023 16:34:29.101,7.500
08/06/2023 16:34:30.121,7.400
08/06/2023 16:34:31.140,7.300
08/06/2023 16:34:32.151,7.200
08/06/2023 16:34:33.171,7.200
08/06/2023 16:34:34.191,6.900
08/06/2023 16:34:35.211,6.800
08/06/2023 16:34:36.231,6.600
08/06/2023 16:34:37.251,6.500
08/06/2023 16:34:38.280,6.400
08/06/2023 16:34:39.293,6.300
08/06/2023 16:34:40.311,6.300
08/06/2023 16:34:41.330,6.100
08/06/2023 16:34:42.351,6.100
08/06/2023 16:34:43.371,6.000
08/06/2023 16:34:44.391,6.100
08/06/2023 16:34:45.412,6.000
08/06/2023 16:34:46.432,6.100
08/06/2023 16:34:47.451,5.900
08/06/2023 16:34:48.471,5.900
08/06/2023 16:34:49.492,5.900
08/06/2023 16:34:50.511,5.900
08/06/2023 16:34:51.531,5.900
08/06/2023 16:34:52.551,6.000
08/06/2023 16:34:53.571,5.900
08/06/2023 16:34:54.591,5.800
08/06/2023 16:34:55.611,5.900
08/06/2023 16:34:56.631,5.900
08/06/2023 16:34:57.651,5.900
08/06/2023 16:34:58.673,5.900
08/06/2023 16:34:59.691,6.000
08/06/2023 16:35:00.710,6.000
08/06/2023 16:35:01.731,6.000
08/06/2023 16:35:02.751,6.100
08/06/2023 16:35:03.770,6.100
08/06/2023 16:35:05.769,6.100
08/06/2023 16:35:07.770,6.200
08/06/2023 16:35:09.769,6.200
08/06/2023 16:35:11.770,6.300
08/06/2023 16:35:13.770,6.300
08/06/2023 16:35:15.769,6.300
08/06/2023 16:35:16.771,6.200
08/06/2023 16:35:17.789,6.300
08/06/2023 16:35:18.814,6.200
08/06/2023 16:35:19.831,6.400
08/06/2023 16:35:20.861,6.300
08/06/2023 16:35:21.870,6.200
08/06/2023 16:35:22.890,6.200
08/06/2023 16:35:23.910,6.200
08/06/2023 16:35:24.930,6.200
08/06/2023 16:35:25.952,6.200
08/06/2023 16:35:26.971,6.300
08/06/2023 16:35:27.993,6.200
08/06/2023 16:35:29.013,6.200
08/06/2023 16:35:30.033,6.200
08/06/2023 16:35:31.051,6.100
08/06/2023 16:35:32.071,6.100
08/06/2023 16:35:33.091,6.100
08/06/2023 16:35:34.111,6.000
08/06/2023 16:35:35.131,6.100
08/06/2023 16:35:36.150,6.100
08/06/2023 16:35:37.173,6.100
08/06/2023 16:35:38.191,6.200
08/06/2023 16:35:39.211,6.100
08/06/2023 16:35:40.231,6.100
08/06/2023 16:35:41.251,6.100
08/06/2023 16:35:42.271,6.000
08/06/2023 16:35:43.292,6.100
08/06/2023 16:35:44.314,6.000
08/06/2023 16:35:45.332,6.100
08/06/2023 16:35:46.361,6.000
08/06/2023 16:35:47.373,6.100
08/06/2023 16:35:48.392,6.100
08/06/2023 16:35:49.410,6.000
08/06/2023 16:35:50.431,6.100
08/06/2023 16:35:51.453,6.100
08/06/2023 16:35:52.473,6.100
08/06/2023 16:35:53.491,6.100
08/06/2023 16:35:54.511,6.100
08/06/2023 16:35:55.530,6.100
08/06/2023 16:35:56.551,6.100
08/06/2023 16:35:57.571,6.100
08/06/2023 16:35:58.590,6.100
08/06/2023 16:35:59.620,6.100
08/06/2023 16:36:00.631,6.100
08/06/2023 16:36:01.651,6.100
08/06/2023 16:36:02.671,6.100
08/06/2023 16:36:03.694,6.200
08/06/2023 16:36:04.713,6.200
08/06/2023 16:36:05.730,6.200
08/06/2023 16:36:06.751,6.100
08/06/2023 16:36:07.771,6.100
08/06/2023 16:36:08.789,6.100
08/06/2023 16:36:09.790,6.100
08/06/2023 16:36:11.791,6.100
08/06/2023 16:36:12.809,6.000
08/06/2023 16:36:13.810,6.100
08/06/2023 16:36:14.831,5.900
08/06/2023 16:36:15.862,6.100
08/06/2023 16:36:16.870,6.000
08/06/2023 16:36:17.892,6.000
08/06/2023 16:36:18.912,6.100
08/06/2023 16:36:19.932,6.000
08/06/2023 16:36:20.951,6.000
08/06/2023 16:36:21.970,6.100
08/06/2023 16:36:22.992,6.000
08/06/2023 16:36:24.011,6.000
08/06/2023 16:36:25.030,6.100
08/06/2023 16:36:26.051,6.000
08/06/2023 16:36:27.071,6.100
08/06/2023 16:36:28.092,6.100
08/06/2023 16:36:29.111,6.100
08/06/2023 16:36:30.141,6.100
08/06/2023 16:36:31.152,6.100
08/06/2023 16:36:32.171,6.000
08/06/2023 16:36:33.191,6.100
08/06/2023 16:36:34.211,6.000
08/06/2023 16:36:35.231,6.100
08/06/2023 16:36:36.252,6.100
08/06/2023 16:36:37.271,6.100
08/06/2023 16:36:38.292,6.000
08/06/2023 16:36:39.311,6.100
08/06/2023 16:36:40.331,6.000
08/06/2023 16:36:41.351,6.100
08/06/2023 16:36:42.370,6.100
08/06/2023 16:36:43.392,6.100
08/06/2023 16:36:44.412,6.100
08/06/2023 16:36:45.433,6.100
08/06/2023 16:36:46.450,6.000
08/06/2023 16:36:47.471,6.100
08/06/2023 16:36:48.492,6.100
08/06/2023 16:36:49.512,6.000
08/06/2023 16:36:50.532,6.100
08/06/2023 16:36:51.551,6.100
08/06/2023 16:36:52.572,6.000
08/06/2023 16:36:53.595,6.000
08/06/2023 16:36:54.611,6.100
08/06/2023 16:36:55.631,6.000
08/06/2023 16:36:56.651,6.000
08/06/2023 16:36:57.671,6.000
08/06/2023 16:36:58.691,6.000
08/06/2023 16:36:59.711,6.000
08/06/2023 16:37:00.732,6.000
08/06/2023 16:37:01.751,6.100
08/06/2023 16:37:02.772,6.100
08/06/2023 16:37:03.790,6.000
08/06/2023 16:37:04.810,6.000
08/06/2023 16:37:05.831,6.000
08/06/2023 16:37:06.851,6.100
08/06/2023 16:37:07.871,6.000
08/06/2023 16:37:08.890,6.000
08/06/2023 16:37:09.910,6.100
08/06/2023 16:37:10.933,6.000
